变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
150331,_skill3,,4,,,,,,,,,,,,150331,
150332,_skill3_spine,,4,,,,,,,,,,,,150332,
150333,_skill3_加物防,1,14,,,,,,,<1501205>,<2>,<1>,,<self:defence()*0.7>,,
150334,_skill3_铁甲,1,11,,,,,,,<1501206>,<self:flagZ3() and 3 or 2>,<1>,,"<self:defence()*(moreEqualThan(self:star(),11) and 3.5 or 3)>",,
150361,被动_护盾,,,selfForce,"attr(""hp"",""min"",1)",,,,,<1501207>,<99>,<1>,,<self:defence()*(1.35+skillLevel*0.01-0.01-target:getBuffOverlayCount(1501207)*0.15)>,,
150362,被动_护盾,1,14,,,,,,,<1501208>,<99>,"<(moreE(self:star(),8) and (not self:hasBuff(1501207))) and 1 or 0>",,<self:defence()*(0.7+skillLevel*0.005-0.005)>,,
,,,,,,,,,,,,,,<self:defence()*(0.7+skillLevel*0.005-0.005-target:getBuffOverlayCount(1501207)*0.07)>,,
,,,,,,,,,,,,,,,,
150411,超级波士可多拉,,,,,,,,,,,,,,150411,
150412,_skill1_提升物防,1,14,,,,,,,<1504111;1504112>,<2;1>,"<1;lessE((self:hp()/self:hpMax()),0.6) and 1 or 0>",,<self:defence()*0.6;3000>,,
150421,_skill2,,,,,,,,,<1504121>,<2>,<1>,,<1000>,150421,
150422,_skill3,1,14,,,,,,,<1504168>,<2>,<1>,,<0>,,
150431,_skill3,,4,,,,,,,,,,,,150431,
150432,_skill3_spine,,4,,,,,,,,,,,,150432,
150433,_skill3_加物防,1,14,,,,,,,<1504131>,<2>,<1>,,<self:defence()*0.8>,,
150434,_skill3_铁甲,1,11,,,,,,,<1504132>,<2>,<1>,,<self:defence()*4*(self:hasBuff(1504168) and 1.3 or 1)>,,
150435,_skill3_巡视,1,14,,,,,,,<1504123>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
150461,被动_护盾,1,14,,,,,,,<1504161;1504166>,<99;99>,<1;1>,,<0;0>,,
,,,,,,,,,,,,,,,,
161111,呆火驼,,,,,,,,,,,,,,161111,
161112,呆火驼,1,14,,,,,,,<1611227>,<2>,<self:flagZ1() and 1 or 0>,,<self:specialDamage()*0.1>,,
161121,_skill2,,,,,,,,,,,,,,161121,
161122,_skill2_提升特攻,1,14,,,,,,,<1611235;1611228>,<99;99>,<1;self:flagZ2() and 1 or 0>,,<self:specialDamage()*0.1;1000>,,
161131,_skill3,,11,,,,,,,,,,,,161131,
161161,被动,1,14,,,,,,,<1611231;1611236;1611238>,<99;99;99>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;1;1>,,
,,,,,,,,,,,,,,,,
161211,喷火驼,,,,,,,,,,,,,,161211,
161212,喷火驼,1,14,,,,,,,<1611227>,<2>,<self:flagZ1() and 1 or 0>,,<self:specialDamage()*0.1>,,
161221,_skill2,,,,,,,,,,,,,,161221,
161222,_skill3,1,14,,,,,,,<1611235;1611228>,<99;99>,<1;self:flagZ2() and 1 or 0>,,<self:specialDamage()*0.1;1000>,,
161231,_skill3,,11,,,,,,,,,,,,161231,
161261,被动,1,14,,,,,,,<1611231;1611236;1611238>,<99;99;99>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;1;1>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
164111,晃晃斑,,,,,,,,,,,,,,164111,
164121,_skill2,,,,,,,,,,,,,,164121,
164122,_skill2_混乱,,1,,,,,,,<1641211>,<1>,<0.6>,,<0.5>,,
164131,_skill3,,1,,,,,,,,,,,,164131,
164132,_skill3,,1,,,,,,,,,,,,164132,
164133,_skill3_加闪避,1,14,,,,,,,<1641311>,<1>,<1>,,"<moreE(self:star(),11) and 6000 or 5000>",,
164161,被动,1,14,,,,,,,<1641611;1641612>,<99;99>,"<1;moreE(self:star(),8) and 1 or 0>",,<(10+skillLv(16416)*0.1)*100;0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
177111,丑丑鱼,,,,,,,,,,,,,,177111,
177112,提高特攻,1,14,,,,,,,<177111>,<2>,<1>,,<self:specialDefence()*0.35>,,
177121,_skill2,0,1,,,,,,,,,,,,177121,
177122,_skill2_着迷,,,enemyForce() | nodead,rowback|random(1),,,,,<177123>,<1>,<1>,,<0>,,
177131,_skill3,,11,,,,,,,<177135>,<1>,<1>,,<-2000>,177131,
177132,_skill3_spine,,11,,,,,,,,,,,,177132,
177133,_skill3_治疗己方全体,1,11,,,,,,,<177131>,<1>,<1>,,"<min((self:specialDefence()*8),(self:specialDefence()*(4+(0.5*self:sumBuffOverlayByGroup(c.groupdebuffs_oc())))))>",,
177134,_skill3_驱散自身,1,14,,,,,,,<177132>,<1>,<1>,,<0>,,
177136,_skill3_11星解控,,,selfForce() | nodead,"buffDiffer('group',{c.groupstun_oc()})|random(2)",,,,,<177134>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
177161,被动_友方光环,,,selfForce() | nodead,exclude(list(csvSelf:id())),,,,,<177161>,<1>,<1>,,<0>,,
177171,被动_自身8星,1,14,,,,,,,<177171>,<99>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
177211,美纳斯,,,,,,,,,,,,,,177211,
177212,提高特攻,1,14,,,,,,,<177111>,<2>,<1>,,<self:specialDefence()*0.35>,,
177221,_skill2,0,1,,,,,,,,,,,,177221,
177222,_skill2_着迷,,,enemyForce() | nodead,rowback|random(1),,,,,<177123>,<1>,<1>,,<0>,,
177231,_skill3,,11,,,,,,,<177135>,<1>,<1>,,<-2000>,177231,
177232,_skill3_spine,,11,,,,,,,,,,,,177232,
177233,_skill3_治疗己方全体,1,11,,,,,,,<177131>,<1>,<1>,,"<min((self:specialDefence()*8),(self:specialDefence()*(4+(0.5*self:sumBuffOverlayByGroup(c.groupdebuffs_oc())))))>",,
177234,_skill3_驱散自身,1,14,,,,,,,<177132>,<1>,<1>,,<0>,,
177236,_skill3_11星解控,,,selfForce() | nodead,"buffDiffer('group',{c.groupstun_oc()})|random(2)",,,,,<177134>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
177261,被动_友方光环,,,selfForce() | nodead,exclude(list(csvSelf:id())),,,,,<177161>,<1>,<1>,,<0>,,
177271,被动_自身8星,1,14,,,,,,,<177171>,<99>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
180111,怨影娃娃,,,,,,,,,,,,,,180111,
180112,怨影娃娃,1,14,,,,,,,<1801133>,<2>,<self:flagZ1() and 1 or 0>,,<self:specialDamage()*0.1>,,
180121,_skill2,,,,,,,,,,,,,,180121,
180122,_skill2_提高怨念概率,1,14,,,,,,,<1801121>,<99>,<1>,,<0>,,
180131,_skill3,,,,,,,,,,,,,,180131,
180132,_skill3_刷新状态,,,,,,,,,<1801122;1801128>,<1;99>,<target:hasBuff(1801126) and 1 or 0;target:hasBuff(1801126) and 1 or 0>,,"<list(list(1801126, 5));list(20)>",,
180133,_skill3_11星回血,,,,,,,,,<1801127>,<1>,"<target:hasBuff(1801126) and moreE(self:star(),11) and 1 or 0>",,<0>,,
180161,_被动_诅咒之躯,1,14,,,,,,,<1801124>,<99>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
180211,诅咒娃娃,,,,,,,,,,,,,,180211,
180212,诅咒娃娃,1,14,,,,,,,<1801133>,<2>,<self:flagZ1() and 1 or 0>,,<self:specialDamage()*0.1>,,
180221,_skill2,,,,,,,,,,,,,,180221,
180222,_skill2_提高怨念概率,1,14,,,,,,,<1801121>,<99>,<1>,,<0>,,
180231,_skill3,,,,,,,,,,,,,,180231,
180232,_skill3_目标移动隐藏,,,,,,,,,,,,,,180232,
180233,_skill3_刷新状态,,,,,,,,,<1801122;1801128>,<1;99>,<target:hasBuff(1801126) and 1 or 0;target:hasBuff(1801126) and 1 or 0>,,"<list(list(1801126, 5));list(20)>",,
180234,_skill3_11星回血,,,,,,,,,<1801127>,<1>,"<target:hasBuff(1801126) and moreE(self:star(),11) and 1 or 0>",,<0>,,
180261,_被动_诅咒之躯,1,14,,,,,,,<1801124>,<99>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
181111,夜巡灵,,,,,,,,,,,,,,181111,
181112,_skill1_黑洞,,,,,,,,,<1811121>,<1>,<self:flagZ1() and 0.4 or 0.3>,,<1815>,,
181121,_skill2,,,,,,,,,,,,,,181121,
181122,_skill2_通感,,,,,,,,,<1811125;1811130;1811132>,<self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;<1;1;1>;1>,,
181123,_skill2_特攻提升,1,14,,,,,,,<1811130>,<2>,<1>,,<<1;0;1>>,,
181131,_skill3,,2,,,,,,,,,,,,181131,
181132,_skill3_黑洞,0,1,,,,,,,<1811121>,<1>,<self:flagZ3() and 0.8 or 0.5>,,<1815>,,
181133,_skill3_黑洞,,,enemyForce | nodead,otherProcessExcept(181132)|rowfront,,,,,<1811121>,<1>,<0.5>,,<1815>,,
181161,_被动_暗黑印记,1,14,,,,,,,,,,,,,
181162,_被动_暗黑印记,,11,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
181211,彷徨夜灵,,,,,,,,,,,,,,181211,
181212,_skill1_黑洞,,,,,,,,,<1811121>,<1>,<self:flagZ1() and 0.4 or 0.3>,,<1815>,,
181221,_skill2,,,,,,,,,,,,,,181221,
181222,_skill2_通感,,,,,,,,,<1811125;1811130;1811132>,<self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;<1;1;1>;1>,,
181223,_skill2_特攻提升,1,14,,,,,,,<1811130>,<2>,<1>,,<<1;0;1>>,,
181231,_skill3,,2,,,,,,,,,,,,181231,
181232,_skill3_黑洞,0,1,,,,,,,<1811121>,<1>,<self:flagZ3() and 0.8 or 0.5>,,<1815>,,
181233,_skill3_黑洞,,,enemyForce | nodead,otherProcessExcept(181132)|rowfront,,,,,<1811121>,<1>,<0.5>,,<1815>,,
181261,_被动_暗黑印记,1,14,,,,,,,,,,,,,
181262,_被动_暗黑印记,,11,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
181311,黑夜魔灵_skill1,,,,,,,,,,,,,,181311,
181312,_skill1_黑洞,,,,,,,,,<1811121>,<1>,<self:flagZ1() and 0.4 or 0.3>,,<1815>,,
181321,_skill2,,,,,,,,,,,,,,181321,
181322,_skill2_通感,,,,,,,,,<1811125;1811130;1811132>,<self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;<1;1;1>;1>,,
181323,_skill2_特攻提升,1,14,,,,,,,<1811130>,<2>,<1>,,<<1;0;1>>,,
181331,_skill3,,2,,,,,,,,,,,,181331,
181332,_skill3_spine,,2,,,,,,,,,,,,181332,
181333,_skill3_黑洞,0,1,,,,,,,<1811121>,<1>,<self:flagZ3() and 0.8 or 0.5>,,<1815>,,
181334,_skill3_黑洞,,,enemyForce | nodead,otherProcessExcept(181132)|rowfront,,,,,<1811121>,<1>,<0.5>,,<1815>,,
181361,_被动_暗黑印记,1,14,,,,,,,,,,,,,
181362,_被动_暗黑印记,,11,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
184111,阿勃梭鲁,,,,,,,,,,,,,,184111,
184112,_skill1_偷取生命值,,,,,,,,,<1841141>,<1>,<1>,,<1>,,
184121,_skill2,,,,,,,,,,,,,,184121,
184122,_skill2_永久偷取生命上限,,,,,,,,,<1841144;1841160>,<99;99>,<1;1>,,<1;1>,,
184131,_skill3,,4,,,,,,,,,,,,184131,
184132,_skill3_spine,,4,,,,,,,,,,,,184132,
184133,_skill3_伤害提升,1,14,,,,,,,,,,,,,
184134,_skill3_诅咒,,4,,,,,,,<1841148>,<3>,<1>,,<1>,,
184161,被动_,1,14,,,,,,,<1841150>,<99>,<1>,,<1>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
185111,雪童子,,,,,,,,,,,,,,185111,
185112,雪童子,1,14,,,,,,,<1851243>,<2>,<self:flagZ1() and  1 or 0>,,<self:specialDamage()*0.1>,,
185121,_skill2,,,,,,,,,,,,,,185121,
185122,_skill2_护盾,1,14,,,,,,,<1851211>,<self:flagZ2() and 3 or 2>,<1>,,"<math.max(self:defence(),self:specialDefence())*2.5>",,
185131,_skill3,,4,,,,,,,,,,,,185131,
185132,_skill3_随机伤害,1,14,,,,,,,<1851212>,<1>,<1>,,<1>,,
185133,_skill3_随机护盾,1,14,,,,,,,<1851217>,<self:flagZ3() and 3 or 2>,<1>,,"<(self:hasBuff(1851213) and  self:defence() or ( self:hasBuff(1851214) and self:specialDefence() or (   self:hasBuff(1851215) and self:damage() or self:specialDamage() ) ) )*(moreE(self:star(),11) and 2.2 or 1.8)>",,
185161,被动_,1,14,,,,,,,<1851218>,<1>,<1>,,<1>,,
,,,,,,,,,,,,,,,,
185211,冰鬼护,,,,,,,,,,,,,,185211,
185212,冰鬼护,1,14,,,,,,,<1851243>,<2>,<self:flagZ1() and  1 or 0>,,<self:specialDamage()*0.1>,,
185221,_skill2,,,,,,,,,,,,,,185221,
185222,_skill2_护盾,1,14,,,,,,,<1851211>,<self:flagZ2() and 3 or 2>,<1>,,"<math.max(self:defence(),self:specialDefence())*2.5>",,
185231,_skill3,,4,,,,,,,,,,,,185231,
185232,_skill3_随机伤害,1,14,,,,,,,<1851212>,<1>,<1>,,<1>,,
185233,_skill3_随机护盾,1,14,,,,,,,<1851217>,<self:flagZ3() and 3 or 2>,<1>,,"<(self:hasBuff(1851213) and  self:defence() or ( self:hasBuff(1851214) and self:specialDefence() or (   self:hasBuff(1851215) and self:damage() or self:specialDamage() ) ) )*(moreE(self:star(),11) and 2.2 or 1.8)>",,
185261,被动_,1,14,,,,,,,<1851218>,<1>,<1>,,<1>,,
,,,,,,,,,,,,,,,,
185311,雪妖女,,,,,,,,,,,,,,185311,
185312,雪妖女,1,14,,,,,,,<1851243>,<2>,<self:flagZ1() and  1 or 0>,,<self:specialDamage()*0.1>,,
185321,_skill2,,1,,,,,,,<1853211>,<1>,<target:hasBuffGroup(c.groupdebuffs_oc()) and 1 or 0>,,<target:hpMax()*(self:flagZ2() and 0.2 or 0.1)>,185321,
185331,_skill3,,11,,,,,,,,,,,,185331,
185332,_skill3_spine,,11,,,,,,,<1853211>,<1>,"<(moreE(self:star(),11) and 0.2 or 0)+(more(self:speed(),target:speed())and 0.8 or 0)>",,<target:hpMax()*(self:flagZ2() and 0.2 or 0.1)>,185332,
185333,_skill3,1,14,,,,,,,<1853212>,<self:flagZ3() and 2 or 1>,<1>,,<<1;1;1>>,,
185361,被动_,1,14,,,,,,,<1853213>,<99>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
186111,海豹球,,,,,,,,,,,,,,186111,
186112,海豹球,1,14,,,,,,,<1861131>,<2>,<self:flagZ1() and 1 or 0>,,<500>,,
186121,_skill2,,,,,,,,,,,,,,186121,
186122,_skill2_恢复,1,14,,,,,,,<1861121;1861122>,<1;1>,<1;1>,,<self:hpMax()*(self:flagZ2() and 0.15 or 0.1);self:hpMax()*(self:flagZ2() and 0.15 or 0.1)>,,
186131,_skill3_,,,,,,,,,,,,,,186131,
186132,_skill3_反弹,1,14,,,,,,,<1861123>,<3>,<1>,,<1>,,
186133,_skill3_嘲讽,,,enemyForce|nodead,"setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1861130>,<1>,"<moreEqualThan(self:star(),11) and 1 or 0>",,<0>,,
186161,被动_反弹,1,14,,,,,,,<1861125;1861127;1861128>,<99;99;99>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;1;0>,,
,,,,,,,,,,,,,,,,
186171,被动_反弹2,0,11,,,,,,,<1861115>,<1>,<1>,,"<target:hasBuffGroup(26) and self:hpMax()*(0.04+(skillLv(1861, 1862, 1863) or 0)*0.0004)*1.5 or self:hpMax()*(0.04+(skillLv(1861, 1862, 1863) or 0)*0.0004)>",,
,,,,,,,,,,,,,,,,
186211,海魔师,,,,,,,,,,,,,,186211,
186212,海魔师,1,14,,,,,,,<1861131>,<2>,<self:flagZ1() and 1 or 0>,,<500>,,
186221,_skill2,,,,,,,,,,,,,,186221,
186222,_skill2_恢复,1,14,,,,,,,<1861121;1861122>,<1;1>,<1;1>,,<self:hpMax()*(self:flagZ2() and 0.15 or 0.1);self:hpMax()*(self:flagZ2() and 0.15 or 0.1)>,,
186231,_skill3_,,,,,,,,,,,,,,186231,
186232,_skill3_反弹,1,14,,,,,,,<1861123>,<3>,<1>,,<1>,,
186233,_skill3_嘲讽,,,enemyForce|nodead,"setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1861130>,<1>,"<moreEqualThan(self:star(),11) and 1 or 0>",,<0>,,
186261,被动_反弹,1,14,,,,,,,<1861125;1861127;1861128>,<99;99;99>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;1;0>,,
,,,,,,,,,,,,,,,,
186311,帝牙海狮_skill1,,,,,,,,,,,,,,186311,
186312,帝牙海狮_skill2,1,14,,,,,,,<1861131>,<2>,<self:flagZ1() and 1 or 0>,,<500>,,
186321,_skill2,,,,,,,,,,,,,,186321,
186322,_skill2_恢复,1,14,,,,,,,<1861121;1861122>,<1;1>,<1;1>,,<self:hpMax()*(self:flagZ2() and 0.15 or 0.1);self:hpMax()*(self:flagZ2() and 0.15 or 0.1)>,,
186331,_skill3_,,,,,,,,,,,,,,186331,
186332,_skill3_反弹,1,14,,,,,,,<1861123>,<3>,<1>,,<1>,,
186333,_skill3_嘲讽,,,enemyForce|nodead,"setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1861130>,<1>,"<moreEqualThan(self:star(),11) and 1 or 0>",,<0>,,
186361,被动_反弹,1,14,,,,,,,<1861125;1861127;1861128>,<99;99;99>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;1;0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
189111,宝贝龙,,,,,,,,,<1891123>,<self:flagZ4() and 3 or 2>,<1>,,<0>,189111,
189112,_skill1_加物攻,1,14,,,,,,,<1891121>,<self:flagZ1() and 3 or 2>,<1>,,<self:damage()*(self:flagZ1() and 0.25 or 0.2)>,,
189121,_skill2,,,,,,,,,,,,,,189121,
189122,_skill2_真伤,,,,,,,,,<1891122;1891123>,<1;self:flagZ4() and 3 or 2>,<target:hasBuff(1891123) and 1 or 0;1>,,<(self:flag(99) and target:damage() or self:damage())*(self:flagZ2() and 0.8 or 0.6);0>,,
189131,_skill3_,,2,,,,,,,,,,,,189131,
189132,_skill3_spine,,2,,,,,,,,,,,,189132,
189133,_skill3_撕裂,,2,,,,,,,<1891129;1891130>,<1;1>,"<1;moreEqualThan(self:star(),11) and 1 or 0>",,<0;0>,,
189134,_skill3_真实伤害,,2,,,,,,,<1891122;1891123>,<2;self:flagZ4() and 3 or 2>,<1;1>,,"<self:flag(99) and target:damage()*0.3*target:getBuffOverlayCount(1891123) or self:damage()*(0.3+(skillLv(18916,18926,18936) or 0)*0.002-0.002)*target:getBuffOverlayCount(1891123);0>",,
189161,_被动_吸血,,11,,,,,,,,<99>,<0>,,<0>,,
,,,,,,,,,,,,,,,,
189211,甲壳龙,,,,,,,,,<1891123>,<self:flagZ4() and 3 or 2>,<1>,,<0>,189211,
189212,_skill1_加物攻,1,14,,,,,,,<1891121>,<self:flagZ1() and 3 or 2>,<1>,,<self:damage()*(self:flagZ1() and 0.25 or 0.2)>,,
189221,_skill2,,,,,,,,,,,,,,189221,
189222,_skill2_真伤,,,,,,,,,<1891122;1891123>,<1;self:flagZ4() and 3 or 2>,<target:hasBuff(1891123) and 1 or 0;1>,,<(self:flag(99) and target:damage() or self:damage())*(self:flagZ2() and 0.8 or 0.6);0>,,
189231,_skill3_,,2,,,,,,,,,,,,189231,
189232,_skill3_spine,,2,,,,,,,,,,,,189232,
189233,_skill3_撕裂,,2,,,,,,,<1891129;1891130>,<1;1>,"<1;moreEqualThan(self:star(),11) and 1 or 0>",,<0;0>,,
189234,_skill3_真实伤害,,2,,,,,,,<1891122;1891123>,<2;self:flagZ4() and 3 or 2>,<1;1>,,"<self:flag(99) and target:damage()*0.3*target:getBuffOverlayCount(1891123) or self:damage()*(0.3+(skillLv(18916,18926,18936) or 0)*0.002-0.002)*target:getBuffOverlayCount(1891123);0>",,
189261,_被动_吸血,,11,,,,,,,,<99>,<0>,,<0>,,
,,,,,,,,,,,,,,,,
189311,暴飞龙,,,,,,,,,<1891123>,<self:flagZ4() and 3 or 2>,<1>,,<0>,189311,
189312,_skill1_加物攻,1,14,,,,,,,<1891121>,<self:flagZ1() and 3 or 2>,<1>,,<self:damage()*(self:flagZ1() and 0.25 or 0.2)>,,
189321,_skill2,,,,,,,,,,,,,,189321,
189322,_skill2_真伤,,,,,,,,,<1891122;1891123>,<1;self:flagZ4() and 3 or 2>,<target:hasBuff(1891123) and 1 or 0;1>,,<(self:flag(99) and target:damage() or self:damage())*(self:flagZ2() and 0.8 or 0.6);0>,,
189331,_skill3_,,2,,,,,,,,,,,,189331,
189332,_skill3_spine,,2,,,,,,,,,,,,189332,
189333,_skill3_撕裂,,2,,,,,,,<1891129;1891130>,<1;1>,"<1;moreEqualThan(self:star(),11) and 1 or 0>",,<0;0>,,
189334,_skill3_真实伤害,,2,,,,,,,<1891122;1891123>,<2;self:flagZ4() and 3 or 2>,<1;1>,,"<self:flag(99) and target:damage()*0.3*target:getBuffOverlayCount(1891123) or self:damage()*(0.3+(skillLv(18916,18926,18936) or 0)*0.002-0.002)*target:getBuffOverlayCount(1891123);0>",,
189361,_被动_吸血,,11,,,,,,,,<99>,<0>,,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
190111,铁哑铃,,,,,,,,,,,,,,190111,
190112,_skill1_小技能CD减少,1,14,,,,,,,<1901111>,<3>,<1>,,<self:flagZ1() and 2 or 1>,,
190121,_skill2,,1,,,,,,,,,,,,190121,
190122,_skill2_嘲讽,0,3,,,,,,,<1901112>,<1>,<1>,,<0>,,
190123,_skill2_加物防,1,14,,,,,,,<1901113;1901122>,<1;1>,<1;self:flagZ2() and 1 or 0>,,<self:defence()*1;2000>,,
190131,_skill3,,2,,,,,,,,,,,,190131,
190132,_skill3_加必杀伤害,1,14,,,,,,,<1901114;1901118;1901119;1901121>,<1;1;1;2>,"<moreThan(self:mp1PointOrValue(),0) and 1 or 0;1;moreEqualThan(self:star(),11) and 1 or 0;moreEqualThan(self:star(),11) and 1 or 0>",,<(self:flagZ3() and 5000 or 4000)*self:mp1PointOrValue();0;300;2000>,,
190161,_被动_怒气点&加必杀抗性,1,14,,,,,,,<1901115;1901116>,<99;99>,<1;1>,,"<list(1,100,4);0>",,
,,,,,,,,,,,,,,,,
190211,金属怪,,,,,,,,,,,,,,190211,
190212,_skill1_小技能CD减少,1,14,,,,,,,<1901111>,<3>,<1>,,<self:flagZ1() and 2 or 1>,,
190221,_skill2,,1,,,,,,,,,,,,190221,
190222,_skill2_嘲讽,0,3,,,,,,,<1901112>,<1>,<1>,,<0>,,
190223,_skill2_加物防,1,14,,,,,,,<1901113;1901122>,<1;1>,<1;self:flagZ2() and 1 or 0>,,<self:defence()*1;2000>,,
190231,_skill3,,2,,,,,,,,,,,,190231,
190232,_skill3_spine,,2,,,,,,,,,,,,190232,
190233,_skill3_加必杀伤害,1,14,,,,,,,<1901114;1901118;1901119;1901121>,<1;1;1;2>,"<moreThan(self:mp1PointOrValue(),0) and 1 or 0;1;moreEqualThan(self:star(),11) and 1 or 0;moreEqualThan(self:star(),11) and 1 or 0>",,<(self:flagZ3() and 5000 or 4000)*self:mp1PointOrValue();0;300;2000>,,
190261,_被动_怒气点&加必杀抗性,1,14,,,,,,,<1901115;1901116>,<99;99>,<1;1>,,"<list(1,100,4);0>",,
,,,,,,,,,,,,,,,,
190311,巨金怪,,,,,,,,,,,,,,190311,
190312,_skill1_小技能CD减少,1,14,,,,,,,<1901111>,<3>,<1>,,<self:flagZ1() and 2 or 1>,,
190321,_skill2,,1,,,,,,,,,,,,190321,
190322,_skill2_嘲讽,0,3,,,,,,,<1901112>,<1>,<1>,,<0>,,
190323,_skill2_加物防,1,14,,,,,,,<1901113;1901122>,<1;1>,<1;self:flagZ2() and 1 or 0>,,<self:defence()*1;2000>,,
190331,_skill3,,2,,,,,,,,,,,,190331,
190332,_skill3_spine,,2,,,,,,,,,,,,190332,
190333,_skill3_加必杀伤害,1,14,,,,,,,<1901114;1901118;1901119;1901121>,<1;1;1;2>,"<moreThan(self:mp1PointOrValue(),0) and 1 or 0;1;moreEqualThan(self:star(),11) and 1 or 0;moreEqualThan(self:star(),11) and 1 or 0>",,<(self:flagZ3() and 5000 or 4000)*self:mp1PointOrValue();0;300;2000>,,
190361,_被动_怒气点&加必杀抗性,1,14,,,,,,,<1901115;1901116>,<99;99>,<1;1>,,"<list(1,100,4);0>",,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
191111,雷吉洛克,,,,,,,,,,,,,,191111,
191112,_skill1_提升物防,1,14,,,,,,,<1911121>,<self:flagZ1() and 3 or 2>,<1>,,<self:defence()*0.6>,,
191121,_skill2,,,,,,,,,,,,,,191121,
191122,_skill2,,,,,,,,,,,,,,191122,
191123,_skill3_驱散_物伤减免,1,14,,,,,,,<1911122>,<1>,<1>,,<1>,,
191131,_skill3,,11,,,,,,,,,,,,191131,
191132,_skill3_spine,,11,,,,,,,,,,,,191132,
191133,_skill3_眩晕,,11,,,,,,,<1911130;1911124;1911129>,<1;1;1>,<0.4;target:hasBuff(1911130) and 1 or 0;target:hasBuff(1911130) and 0 or 1>,,<1;1;1>,,
191134,_skill3_星级效果,1,14,,,,,,,<1911127;1911134>,<1;99>,"<moreE(self:star(),11) and 1 or 0;self:flagZ3() and 1 or 0>",,<1;1>,,
191141,被动_光环技,,,selfForce,exclude(list(csvSelf:id()))|selfColumn,,,,,<1911131;1911135>,<99;99>,<self:frontOrBack()==1 and 1 or 0;self:flagZ4() and 1 or 0>,,<2500+(skillLv(19116) or 0)*20-20;0>,,
191161,_列排减免,1,14,,,,,,,<1911132>,<99>,<1>,,<1>,,
191162,_自爆,1,14,,,,,,,<1911125>,<99>,"<moreE(self:star(),8) and 1 or 0>",,<1>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
192111,雷吉艾斯,,,,,,,,,,,,,,192111,
192112,_skill1_加特防,1,14,,,,,,,<1921121>,<self:flagZ1() and 3 or 2>,<1>,,<self:specialDefence()*0.6>,,
192121,_skill2,,,,,,,,,,,,,,192121,
192122,_skill2_驱散负面,1,14,,,,,,,<1921122;1921123>,<1;1>,<1;self:flagZ2() and 1 or 0>,,<0;1000>,,
192131,_skill3,,11,,,,,,,,,,,,192131,
192132,_skill3_spine,,11,,,,,,,,,,,,192132,
192133,_skill3_冰核,1,14,,,,,,,<1921123;1921124;1921126;1921132>,<1;2;2;1>,<0;1;1;1>,,<10000;0;<1>;(1+(skillLv(19216) or 0)*0.01-0.01)*1.5>,,
192161,_被动_,1,11,,,,,,,<1921128>,<1>,<(target:nature(1)==6 or target:nature(2)==6) and 1 or 0>,,<self:specialDefence()*(self:flagZ4() and 1.2 or 1)>,,
