变量名,_beizhu,cardID,unitID,desc,rarity,level,star,advance,skillLevels,skills,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages,__version,block,breakBlock,elementalDamageAdd,elementalDamageDeepen,elementalDamageReduce,elementalDamageSub,finalDamageAdd,finalDamageDeepen,finalDamageReduce,finalDamageSub,ignoreDamageSub,mpAttackRecover,mpBeAttackRecover,shieldPower,strike
1802,,1802,1802,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,,1811,1811,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,,1812,1812,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,,1813,1813,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,,1841,1841,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,,1851,1851,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,,1852,1852,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,,1853,1853,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,,1861,1861,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,,1862,1862,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,,1863,1863,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,,1891,1891,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,,1892,1892,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,,1893,1893,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,,1901,1901,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,,1902,1902,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,,1903,1903,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,,1911,1911,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,,1921,1921,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,,1931,1931,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,,1941,1941,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,,1951,1951,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,,1961,1961,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,,1971,1971,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,1981,1981,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,1982,1982,备用卡牌,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,,1991,1991,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,2011,2011,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,2012,2012,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,2013,2013,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,,2031,2031,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,,2032,2032,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,,2033,2033,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,,2071,2071,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,,2072,2072,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,,2073,2073,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,,2231,2231,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,,2232,2232,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,,2233,2233,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,,2241,2241,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,,2242,2242,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,,2271,2271,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,,2272,2272,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,,2301,2301,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,,2302,2302,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,,2303,2303,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,,2351,2351,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,,2361,2361,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,,2381,2381,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,,2391,2391,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,,2401,2401,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,,2431,2431,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,,2441,2441,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,,2442,2442,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,,2471,2471,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,,2472,2472,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,,2473,2473,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,,2481,2481,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,,2482,2482,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,,2483,2483,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591,,2591,2591,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,,2592,2592,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593,,2593,2593,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2611,,2611,2611,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2612,,2612,2612,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631,,2631,2631,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2632,,2632,2632,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2633,,2633,2633,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681,,2681,2681,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,,2682,2682,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683,,2683,2683,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721,,2721,2721,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722,,2722,2722,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723,,2723,2723,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,,2821,2821,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,,2822,2822,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,,2841,2841,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,,2842,2842,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,,2843,2843,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,,2871,2871,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872,,2872,2872,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,,2873,2873,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891,,2891,2891,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,,2921,2921,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,,2922,2922,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,,2923,2923,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,,2924,2924,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,,2961,2961,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,,2962,2962,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,,2963,2963,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,,2991,2991,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,,2992,2992,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,,2993,2993,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,,3001,3001,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,,3002,3002,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,,3003,3003,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,,3011,3011,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,,3012,3012,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,,3021,3021,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,,3141,3141,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,,3142,3142,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,,3143,3143,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,,3151,3151,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,,3152,3152,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,,3161,3161,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,,3171,3171,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181,,3181,3181,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3211,,3211,3211,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3221,,3221,3221,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3241,,3241,3241,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251,,3251,3251,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261,,3261,3261,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3262,,3262,3262,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3281,,3281,3281,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3282,,3282,3282,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3283,,3283,3283,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291,,3291,3291,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3292,,3292,3292,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293,,3293,3293,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,,3301,3301,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3302,,3302,3302,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3303,,3303,3303,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341,,3341,3341,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342,,3342,3342,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351,,3351,3351,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3352,,3352,3352,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353,,3353,3353,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411,,3411,3411,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412,,3412,3412,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3413,,3413,3413,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,,3431,3431,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,,3432,3432,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471,,3471,3471,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,,3472,3472,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,,3501,3501,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,,3502,3502,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,,3511,3511,备用卡牌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,,3541,3541,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,,3542,3542,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,,3543,3543,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,,3561,3561,备用卡牌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3562,,3562,3562,备用卡牌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3591,,3591,3591,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3592,,3592,3592,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3601,,3601,3601,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,,3611,3611,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,,3631,3631,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,,3641,3641,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,,3642,3642,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,,3661,3661,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,,3662,3662,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,,3663,3663,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3771,,3771,3771,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3772,,3772,3772,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3841,,3841,3841,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,,3842,3842,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3843,,3843,3843,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131,,4131,4131,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4132,,4132,4132,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171,,4171,4171,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4172,,4172,4172,备用卡牌,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7001,,7001,7001,备用卡牌,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9001,,9001,9001,备用卡牌,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9002,,9002,9002,备用卡牌,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9003,,9003,9003,备用卡牌,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100001,,753,,副本1_玩家卡2,3,,,,<80;80;80;80;80;80;80>,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100002,,3303,,副本1_玩家卡2,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100003,,1253,,副本1_玩家卡3,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100004,,1303,,副本1_玩家卡4,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100005,,1503,,副本1_玩家卡5,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100006,,631,,副本1_玩家卡6,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100007,,333,,副本1_玩家卡7,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100008,,24,,副本1_玩家卡8,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100009,,641,,副本1_玩家卡9,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100010,,1931,,副本1_玩家卡10,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100011,,3592,,副本1_玩家卡11,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100012,,3543,,副本1_玩家卡12,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100013,,3413,,副本1_玩家卡13,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100101,,593,,副本2_玩家卡1,3,,,,,,,,,,,,,120%,120%,120%,120%,120%,120%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100102,,1241,,副本2_玩家卡2,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100103,,641,,副本2_玩家卡3,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100104,,3303,,副本2_玩家卡4,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100105,,394,,副本2_玩家卡5,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100106,,333,,副本2_玩家卡6,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100107,,2242,,副本2_玩家卡7,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100108,,2401,,副本2_玩家卡8,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100109,,2993,,副本2_玩家卡9,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
