1902,,,,,,,,,,,,,,3,备用卡牌,1902,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,,,,,,,,,,,,,,3,备用卡牌,1903,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,,,,,,,,,,,,,,3,备用卡牌,1911,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,,,,,,,,,,,,,,3,备用卡牌,1921,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,,,,,,,,,,,,,,3,备用卡牌,1931,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,,,,,,,,,,,,,,3,备用卡牌,1941,1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,,,,,,,,,,,,,,3,备用卡牌,1951,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,,,,,,,,,,,,,,4,备用卡牌,1961,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,,,,,,,,,,,,,,4,备用卡牌,1971,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,4,备用卡牌,1981,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,5,备用卡牌,1982,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,4,备用卡牌,1991,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,2,备用卡牌,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,2,备用卡牌,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,2,备用卡牌,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,,,,,,,,,,,,,,3,备用卡牌,2031,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,,,,,,,,,,,,,,3,备用卡牌,2032,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,,,,,,,,,,,,,,3,备用卡牌,2033,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,,,,,,,,,,,,,,2,备用卡牌,2071,2071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,,,,,,,,,,,,,,2,备用卡牌,2072,2072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,,,,,,,,,,,,,,2,备用卡牌,2073,2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,,,,,,,,,,,,,,3,备用卡牌,2231,2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,,,,,,,,,,,,,,3,备用卡牌,2232,2232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,,,,,,,,,,,,,,3,备用卡牌,2233,2233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,,,,,,,,,,,,,,3,备用卡牌,2241,2241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,,,,,,,,,,,,,,3,备用卡牌,2242,2242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,,,,,,,,,,,,,,2,备用卡牌,2271,2271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,,,,,,,,,,,,,,2,备用卡牌,2272,2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,,,,,,,,,,,,,,2,备用卡牌,2301,2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,,,,,,,,,,,,,,2,备用卡牌,2302,2302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,,,,,,,,,,,,,,3,备用卡牌,2303,2303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,,,,,,,,,,,,,,4,备用卡牌,2351,2351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,,,,,,,,,,,,,,4,备用卡牌,2361,2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,,,,,,,,,,,,,,4,备用卡牌,2381,2381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,,,,,,,,,,,,,,4,备用卡牌,2391,2391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,,,,,,,,,,,,,,3,备用卡牌,2401,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,,,,,,,,,,,,,,4,备用卡牌,2431,2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,,,,,,,,,,,,,,4,备用卡牌,2441,2441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,,,,,,,,,,,,,,4,备用卡牌,2442,2442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,,,,,,,,,,,,,,3,备用卡牌,2471,2471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,,,,,,,,,,,,,,3,备用卡牌,2472,2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,,,,,,,,,,,,,,3,备用卡牌,2473,2473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,,,,,,,,,,,,,,2,备用卡牌,2481,2481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,,,,,,,,,,,,,,2,备用卡牌,2482,2482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,,,,,,,,,,,,,,2,备用卡牌,2483,2483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591,,,,,,,,,,,,,,2,备用卡牌,2591,2591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,,,,,,,,,,,,,,2,备用卡牌,2592,2592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593,,,,,,,,,,,,,,2,备用卡牌,2593,2593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2611,,,,,,,,,,,,,,2,备用卡牌,2611,2611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2612,,,,,,,,,,,,,,2,备用卡牌,2612,2612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631,,,,,,,,,,,,,,2,备用卡牌,2631,2631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2632,,,,,,,,,,,,,,2,备用卡牌,2632,2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2633,,,,,,,,,,,,,,2,备用卡牌,2633,2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681,,,,,,,,,,,,,,2,备用卡牌,2681,2681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,,,,,,,,,,,,,,2,备用卡牌,2682,2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683,,,,,,,,,,,,,,2,备用卡牌,2683,2683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721,,,,,,,,,,,,,,3,备用卡牌,2721,2721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722,,,,,,,,,,,,,,3,备用卡牌,2722,2722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723,,,,,,,,,,,,,,3,备用卡牌,2723,2723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,,,,,,,,,,,,,,3,备用卡牌,2821,2821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,,,,,,,,,,,,,,3,备用卡牌,2822,2822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,,,,,,,,,,,,,,2,备用卡牌,2841,2841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,,,,,,,,,,,,,,2,备用卡牌,2842,2842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,,,,,,,,,,,,,,2,备用卡牌,2843,2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,,,,,,,,,,,,,,2,备用卡牌,2871,2871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872,,,,,,,,,,,,,,2,备用卡牌,2872,2872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,,,,,,,,,,,,,,2,备用卡牌,2873,2873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891,,,,,,,,,,,,,,2,备用卡牌,2891,2891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,,,,,,,,,,,,,,2,备用卡牌,2921,2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,,,,,,,,,,,,,,2,备用卡牌,2922,2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,,,,,,,,,,,,,,2,备用卡牌,2923,2923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,,,,,,,,,,,,,,2,备用卡牌,2924,2924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,,,,,,,,,,,,,,2,备用卡牌,2961,2961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,,,,,,,,,,,,,,2,备用卡牌,2962,2962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,,,,,,,,,,,,,,2,备用卡牌,2963,2963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,,,,,,,,,,,,,,3,备用卡牌,2991,2991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,,,,,,,,,,,,,,3,备用卡牌,2992,2992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,,,,,,,,,,,,,,3,备用卡牌,2993,2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,,,,,,,,,,,,,,3,备用卡牌,3001,3001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,,,,,,,,,,,,,,3,备用卡牌,3002,3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,,,,,,,,,,,,,,3,备用卡牌,3003,3003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,,,,,,,,,,,,,,2,备用卡牌,3011,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,,,,,,,,,,,,,,2,备用卡牌,3012,3012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,,,,,,,,,,,,,,3,备用卡牌,3021,3021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,,,,,,,,,,,,,,3,备用卡牌,3141,3141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,,,,,,,,,,,,,,3,备用卡牌,3142,3142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,,,,,,,,,,,,,,3,备用卡牌,3143,3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,,,,,,,,,,,,,,3,备用卡牌,3151,3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,,,,,,,,,,,,,,3,备用卡牌,3152,3152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,,,,,,,,,,,,,,3,备用卡牌,3161,3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,,,,,,,,,,,,,,3,备用卡牌,3171,3171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181,,,,,,,,,,,,,,3,备用卡牌,3181,3181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3211,,,,,,,,,,,,,,4,备用卡牌,3211,3211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3221,,,,,,,,,,,,,,4,备用卡牌,3221,3221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3241,,,,,,,,,,,,,,4,备用卡牌,3241,3241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251,,,,,,,,,,,,,,3,备用卡牌,3251,3251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261,,,,,,,,,,,,,,4,备用卡牌,3261,3261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3262,,,,,,,,,,,,,,4,备用卡牌,3262,3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3281,,,,,,,,,,,,,,2,备用卡牌,3281,3281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3282,,,,,,,,,,,,,,2,备用卡牌,3282,3282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3283,,,,,,,,,,,,,,2,备用卡牌,3283,3283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291,,,,,,,,,,,,,,2,备用卡牌,3291,3291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3292,,,,,,,,,,,,,,2,备用卡牌,3292,3292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293,,,,,,,,,,,,,,2,备用卡牌,3293,3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,,,,,,,,,,,,,,3,备用卡牌,3301,3301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3302,,,,,,,,,,,,,,3,备用卡牌,3302,3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3303,,,,,,,,,,,,,,3,备用卡牌,3303,3303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341,,,,,,,,,,,,,,2,备用卡牌,3341,3341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342,,,,,,,,,,,,,,2,备用卡牌,3342,3342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351,,,,,,,,,,,,,,3,备用卡牌,3351,3351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3352,,,,,,,,,,,,,,3,备用卡牌,3352,3352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353,,,,,,,,,,,,,,3,备用卡牌,3353,3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411,,,,,,,,,,,,,,3,备用卡牌,3411,3411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412,,,,,,,,,,,,,,3,备用卡牌,3412,3412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3413,,,,,,,,,,,,,,3,备用卡牌,3413,3413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,,,,,,,,,,,,,,2,备用卡牌,3431,3431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,,,,,,,,,,,,,,2,备用卡牌,3432,3432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471,,,,,,,,,,,,,,2,备用卡牌,3471,3471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,,,,,,,,,,,,,,2,备用卡牌,3472,3472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,,,,,,,,,,,,,,2,备用卡牌,3501,3501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,,,,,,,,,,,,,,2,备用卡牌,3502,3502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,,,,,,,,,,,,,,2,备用卡牌,3511,3511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,,,,,,,,,,,,,,3,备用卡牌,3541,3541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,,,,,,,,,,,,,,3,备用卡牌,3542,3542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,,,,,,,,,,,,,,3,备用卡牌,3543,3543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,,,,,,,,,,,,,,,备用卡牌,3561,3561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3562,,,,,,,,,,,,,,,备用卡牌,3562,3562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3591,,,,,,,,,,,,,,3,备用卡牌,3591,3591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3592,,,,,,,,,,,,,,3,备用卡牌,3592,3592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3601,,,,,,,,,,,,,,4,备用卡牌,3601,3601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,,,,,,,,,,,,,,4,备用卡牌,3611,3611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,,,,,,,,,,,,,,4,备用卡牌,3631,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,,,,,,,,,,,,,,4,备用卡牌,3641,3641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,,,,,,,,,,,,,,4,备用卡牌,3642,3642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,,,,,,,,,,,,,,3,备用卡牌,3661,3661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,,,,,,,,,,,,,,3,备用卡牌,3662,3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,,,,,,,,,,,,,,3,备用卡牌,3663,3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3771,,,,,,,,,,,,,,3,备用卡牌,3771,3771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3772,,,,,,,,,,,,,,3,备用卡牌,3772,3772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3841,,,,,,,,,,,,,,3,备用卡牌,3841,3841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,,,,,,,,,,,,,,3,备用卡牌,3842,3842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3843,,,,,,,,,,,,,,3,备用卡牌,3843,3843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131,,,,,,,,,,,,,,3,备用卡牌,4131,4131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4132,,,,,,,,,,,,,,3,备用卡牌,4132,4132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171,,,,,,,,,,,,,,4,备用卡牌,4171,4171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4172,,,,,,,,,,,,,,4,备用卡牌,4172,4172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7001,,,,,,,,,,,,,,3,备用卡牌,7001,7001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9001,,,,,,,,,,,,,2,2,备用卡牌,9001,9001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9002,,,,,,,,,,,,,2,3,备用卡牌,9002,9002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9003,,,,,,,,,,,,,2,4,备用卡牌,9003,9003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740001,,,,,,,,,,,,140%,,3,,,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740002,,,,,,,,,,,,,,3,,,4081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740003,,,,,,,,,,,,,,2,,,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740004,,,,,,,,,,,,,,3,,,3231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740005,,,,,,,,,,,,,,3,,,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740006,,,,,,,,,,,,,,3,,,3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740007,,,,,,,,,,,,,,3,,,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740008,,,,,,,,,,,,,,3,,,3191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740009,,,,,,,,,,,,,,2,,,2611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740010,,,,,,,,,,,,,,3,,,4061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740011,,,,,,,,,,,,,,3,,,1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740012,,,,,,,,,,,,,,3,,,3661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740013,,,,,,,,,,,,,,3,,,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740014,,,,,,,,,,,,,,3,,,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740015,,,,,,,,,,,,,,3,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740016,,,,,,,,,,,,,,3,,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740017,,,,,,,,,,,,,,3,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740018,,,,,,,,,,,,,,3,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740019,,,,,,,,,,,,,,3,,,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740020,,,,,,,,,,,,130%,,3,,,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740021,,,,,,,,,,,,,,3,,,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740022,,,,,,,,,,,,,,3,,,2242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740023,,,,,,,,,,,,,,3,,,3413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740024,,,,,,,,,,,,,,3,,,2493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740025,,,,,,,,,,,,,,3,,,4193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740026,,,,,,,,,,,,,,3,,,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740027,,,,,,,,,,,,,,3,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740028,,,,,,,,,,,,,,2,,,2683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740029,,,,,,,,,,,,,,3,,,4132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740030,,,,,,,,,,,,,,3,,,4431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740031,,,,,,,,,,,,,,3,,,1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740032,,,,,,,,,,,,,,3,,,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740033,,,,,,,,,,,,,,3,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740034,,,,,,,,,,,,,,3,,,1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740035,,,,,,,,,,,,,,3,,,1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740036,,,,,,,,,,,,,,3,,,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740037,,,,,,,,,,,,,,3,,,2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740038,,,,,,,,,,,,,,3,,,3001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740039,,,,,,,,,,,,,,3,,,3541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840001,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840002,,,,,,,,,,,120%,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{53000101=80},,,,,
840101,,,,,,,,,,,,,,3,,,4993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840102,,,,,,,,,,,,,,3,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840103,,,,,,50%,50%,50%,,,50%,50%,,3,,,3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840201,,,,,,,,,,,50%,,,3,,,2721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840202,,,,,,,,,,,50%,,,3,,,2723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{53000201=80},,,,,
840301,,,,,,,,,,,,,,3,,,1311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{53000401=80},,,,,
840302,,,,,,,,,,,,,,3,,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{53000401=80},,,,,
840401,,,,,,,,,,,150%,,,2,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,<80;80;80;80;80;80;80>,{53000501=80},,,,,
840402,,,,,,50%,50%,50%,,,50%,50%,,3,,,3961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840403,,,,,,,,,,,,,,3,,,4132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840501,,,,,,,,,,,,,,2,,,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840502,,,,,,,,,,,,,,2,,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840601,,,,,,,,,,,,,,3,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{53000601=80},,,,,
840602,,,,,,,,,,,150%,,,2,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{53000601=80},,,,,
840701,,,,,,,,,,,40%,,,,,,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840702,,,,,,,,,,,40%,,,3,,,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840703,,,,,,,,,,,40%,,,3,,,2242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{53000701=80},,,,,
840801,,,,,,,,,,,,,,3,,,3021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840802,,,,,,,,,,,,,,3,,,3772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840803,,,,,,,,,,,,,,3,,,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840901,,,,,,,,,,,130%,,,3,,,4993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{53000801=80},,,,,
840902,,,,,,,,,,,,,,3,,,3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{53000802=80},,,,,
840903,,,,,,,,,,,,,,3,,,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{53000802=80},,,,,
840904,,,,,,,,,,,130%,,,3,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{53000802=80},,,,,
940001,,,150%,,,,,80%,,,,80%,,3,,,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
940002,,,,,,,,,,,,,,3,,,1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
940003,,,,,,,,,,,,,,3,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
940004,,,,,,,,,,,,,,3,,,2303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
940005,,,,,,,,,,,,,,3,,,4661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
