6930,limitBoxFmt,积分 %s,
6931,stateChangedResetPos,战斗状态发生变化，请重新调整,
6932,battleNotOpen,比赛尚未开启,
6933,battleIsOver,当日比赛已结束，谢谢参加,
6934,passportBuyExpOverflow,当前购买的经验值将会溢出，是否继续,
6935,noRewardGet,当前无奖励可领取,
6936,signupNumIsMax,报名人数已满，无法报名,
6937,limitSpriteBtnText,形态%s:,
6938,limitBoxGet,积分达到%s可领取,
6939,cloneMonsterCannotChoose,已经挑战过就不能再选择目标精灵了哦,
6940,ability,潜能,
6941,spaceStrengthen,强 化,
6942,activeSlotNotEnough,激活所需条件不足,
6943,materialsNotEnough,材料不足,
6944,needSpriteLevelAchieve,需要精灵达到等级 %s,
6945,needSpriteAdvanceAchieve,需要精灵突破至%s,
6946,needPreSkillLevelAchieve,需要前置潜能等级达到 %s级,
6947,freeOnce,免费一次,
6948,pleaseWait,敬请期待,
6949,unLockReward,解锁奖励,
6950,taskReward,任务奖励,
6951,notSignupCantShowBattleReport,未报名参加上期比赛，无法查看自身战报,
6954,cloneBattleFightTip,你当前选择的精灵是%s，挑战过后无法再进行更换目标精灵，是否继续,
6955,equipShop,饰品商店,
6956,capture,捕捉,
6957,unlockGateToCapture,通关第%s章%s后可解锁,
6958,limitItemSchedule,限期商品只能购买一次，且会在%s后进行替换,
6959,rule,规则,
6960,canCaptureSprite,可捕捉精灵,
6961,leftTimesNotEnough,今日抽取次数不足%d次，无法抽取,
6962,notAwake,未觉醒,
6963,selectSpriteDecompositionTip,取消稀有度稀有及稀有以下的精灵分解确认提示,
6964,limitSpriteRuleTitle,限时神兽规则,
6965,traineraaResetNote,#C0x5b545b##F50#消耗%d#Icommon/icon/icon_diamond.png-62-59#重置特权技能属性重置后返还所有消耗特权点,
6966,getOtherItemNum,额外获得%d个,
6967,spaceComb,合 成,
6968,spaceChange,转 化,
6969,comb,合成,
6970,change,转化,
6971,fragmentTransformation,碎片转化,
6972,universalSynthesis,万能合成,
6973,spriteClose,是否放弃捕捉精灵,
6974,abandon,放弃,
6975,universalFragCombTip,%s个%s可合成%s个%s,
6976,cloneInviteMyRoom,这是你自己的房间,
6977,levelFundTitle1,"#C0xffff33##L01100000##LOC0x80C44100##LOS2##LSC0x80C44100##LSO0,-6#%s#C0xFFFCED##L01100000##LOC0x80C44100##LOS2##LSC0x80C44100##LSO0,-6# 钻石购买成长基金，总计可获得 #C0xffff33##L01100000##LOC0x80C44100##LOS2##LSC0x80C44100##LSO0,-3#%s#C0xFFFCED##L01100000##LOC0x80C44100##LOS2##LSC0x80C44100##LSO0,-6# 钻石",
6978,levelFundTitle2,"#I%s-61-52##C0xFFFCED##L01100000##LOC0x80C44100##LOS2##LSC0x80C44100##LSO0,-6# 及以上玩家可以购买",
6979,overView,总览,
6980,staminaAaginGet,#C0x5B545B#确认花费%s#Icommon/icon/icon_diamond.png-56-56#补领体力吗？,
6981,randomTowerVipPointAddTip,#C0x60C456# (VIP+%s%%),
6982,effortNotCancel,出现优质的属性，本次无法取消,
6983,brackets,【%s】,
6984,trainerCoin,特权币,
6985,effortValueOneMask,请先选择取消或者保存本次培养,
6986,unionSkillLimitTip,(升级公会可提高上限),
6987,shopNotOpen,商店暂未开启,
6988,notUnionCantShare,暂未加入公会，无法分享到该频道,
6989,gateNightMare,噩梦,
6990,randomTowerCanPassTip,#C0x5b545b#根据您昨日的表现和当前等级，今天可以直接碾压直到#C0xf39265#%s层房间%s#C0x5b545b#的战斗,
6991,needUnlockGate,需通关%s%s-%s,
6992,rewardBoxReciveOver,宝箱已全部领取,
6993,pleasePassNormalCurPage,请先解锁下一章剧情关卡,
6994,playRule,玩法,
6995,itemStackOverMax,即将超过物品堆叠上限，超出上限部分将会被卡比兽吃掉，依然%s？,
6996,abilitySkillAddDesc,%s（+%s#Icity/card/helditem/strengthen/icon_jt.png-37-60#）,
6997,countTime,倒计时,
6998,cloneRobotTextOn,精英队员已经就位，请进行挑战,
6999,cloneRobotTextOff,精英队员已经离开,
7000,achievement,成就,
7001,manGrow,人物成长,
7002,cardsGet,精灵收集,
7003,battleActivity,副本活动,
7004,pvpChallenge,竞技挑战,
7005,socialContact,社交,
7006,unvislbleAchievement,隐藏成就,
7007,allAchievement,成就总览,
7008,needTargetAchievementLv,成就等级达到%s级，可领取:,
7009,diamondUpDrawCard,限定抽卡,
7010,noUnvisibleTasks,还没发现隐藏成就,
7011,noFinishedTasks,加把劲去完成成就吧,
7012,currentStarCannotReduced,当前星级无法降星,
7013,currentAwakeCannotReduced,当前阶段无法降阶,
7014,limitTenText1,十连必得翡翠星石和万能碎片,
7015,heldItemAdvanceLvTip,#C0x5B545B#所选道具养成等级大于1，#C0xF76B45#用于突破消耗后将无任何材料返回#C0x5B545B#，是否继续选择该道具？#C0x60C456#（可通过重生返回养成材料）,
7016,heldItemAdvanceDressTip,#C0x5B545B#所选道具已被%s#C0x5B545B#穿戴，是否继续用于本次消耗？（#C0x60C456#确认后该道具将被脱下#C0x5B545B#）,
7017,gateStar,关卡星级,
7018,noGiftsToReceiveNow,现在没有礼物可以领取哟,
7019,numberSelectedHasMet,道具数量已满足,
7020,cardDoesNotExist,精灵不存在,
7021,exchangeItem,兑换物品,
7022,exchange,交换,
7023,use,使用,
7024,chooseItem,选择道具,
7025,chooseSpr,选择精灵,
7026,useCharacterItemTip,#C0x5B545B#使用后，精灵#C0x60C456#将获得新的性格#C0x5B545B#，并且#C0xF76B45#性格道具和旧性格将同时消失#C0x5B545B#，是否继续？,
7027,characterChangeSuccess,性格改变成功,
7028,characterSame,性格将不会发生变化,
7029,chooseSprOrItem,选择精灵或者性格道具,
7030,haveNotLogin,未登录,
7031,accumulatedAward,累积值到达%d时，可领取,
7032,itemStackReachMax,物品已达上限，无法%s!,
7033,welfare,福利,
7034,needTargetAchievementPoint,成就点达到%s点，可以领取:,
7035,experience,经验,
7036,drawing,图纸,
7037,energyItems,能量核心,
7038,canRetrieve,可找回,
7039,canAlsoRetrieve,还可找回,
7040,haveRetrieved,已找回,
7041,luckyEggTitle,扭蛋机,
7042,rechargeWheelTip,#C0xF7A57C##F30##L10#每充值#C0xFFF8E0##F40##L10#%d#Icommon/icon/icon_diamond.png-41-37##C0xF7A57C##F30##L10#获得#C0xFFFF7F##F40##L10#%d#C0xF7A57C##F30##L10#积分 积分只对本期活动有效,
7043,freeDraw,免费抽取,
7044,onceDraw,单次抽取,
7045,awakeLevel,觉醒%s,
7046,luckyEggTip,当前扭蛋积分不足，无法购买,
7047,explorerDraw,探险器寻宝,
7048,rechargeWheelReport,#C0xD97B4C##L10#%s#C0xC78D50##L10#获得#C0xCC7A52##L10#%s x%d,
7049,pleasePassGateNormal,请先解锁解锁关卡第%s章,
7050,pleasePassGateDifficult,请先解锁困难关卡第%s章,
7051,pleasePassGateNightMare,请先解锁噩梦关卡第%s章,
7052,pleasePassGate,请先通关%s关卡%s,
7053,festival,新年大吉,
7054,goRecharge,去充值,
7055,luckyEggRuleTitle,扭蛋机规则,
7056,robcomplete,已领完,
7057,clickinfo,点击查看领取详情,
7058,nvalueTip1,#C0x5B545B#洗练%s次后，单项个体值最低为#F50##C0x74BE6D#%s,
7059,nvalueTip2,#C0x5B545B#当前洗练单项个体值最低为#F50##C0x74BE6D#%s,
7060,canBuyInBoutique,可以在精选商店购买获取,
7061,getInActOrMysteryShop,活动或者神秘商店中可获取,
7062,nonunion,未加入公会,
7063,effortAdvanceAttrTip,#L10#阶段 %s: #L0#精灵基础属性累计 +%s,
7064,effortCurrentAdvance,#C0xf13b54# （当前阶段）,
7065,effortAdvanceActiveTip,#C0x5b545b##L10#激活属性: #L0#所有基础属性累计 #C0x74BE6D#+%s,
7066,effortAdvance,阶段,
7067,needSpriteLevelArrival,需要精灵等级到达%s,
7068,descriptionCultureAddition,培养加成说明,
7069,currentVersionNotOpen,此精灵即将到来，请期待哟！,
7070,noConditionNoGrade,条件不足，无法升级,
7071,teamHaloTitle,队伍中存在不同数量同属性系精灵时，可激活相应的队伍光环,
7072,higherStarContinueDecomposition,精灵星级较高，是否继续选择分解？,
7073,hasRarityAndStarCard,已选择稀有度和星级较高的精灵，是否继续分解？,
7074,chooseNatureTypeSuccess,队伍光环内生效属性已切换成功,
7075,trainerPrivilege27,探险器寻宝每日首次半价,
7076,endlessTowerResetCost,#C0x5b545b#是否消耗%s#Icommon/icon/icon_diamond.png-56-56#，#C0x5b545b#进行重置关卡,
7077,chooseNatureText,#C0x5b545b#该精灵在队伍光环内生效属性即将由#I%s-60-60##C0x5b545b#切换为#I%s-60-60##C0x5b545b#，切换后所有编队界面内生效，是否继续？,
7078,notReach,未达成,
7079,getCountDown,领取倒计时,
7080,sellCountDown,售卖倒计时,
7081,attrDoubleAttack,双攻,
7082,craftMessageGotScroe,#L10##C0x5B545B#获得#C0xF76B45##L10#%s#C0x5B545B##L10#积分,
7083,specialGiftBag,特惠礼包,
7084,nvalueText,洗练说明,
7085,totalGot,总计获得,
7086,unionFightRound,第%s场,
7087,unionFightTeam,%s队,
7088,unionFightHpText,(剩余 HP%s),
7089,unionFightDead,(战败),
7090,unionFightTimeText,%s后开始,
7091,unionFightBattleWinTip,第%s场结束，成功晋级下一场,
7092,unionFightBattleLoseTip,比赛结束，公会所有队伍已被全部击败，无缘进入下一轮,
7093,randomText,随机排序,
7094,fightPointUp,战力升序,
7095,fightPointDown,战力降序,
7096,fragDonateTime,在 %d 月 %s 日 %02d:%02d,
7097,enthusiastsRanGetPoints,热心人点数达到 %s 时可获得:,
7098,getEnthusiastsRanAndPoints,赠送成功，获得%s热心人点数和,
7099,fragDonateTimesNotEnough,次数不足，无法赠送,
7100,fragDonateFragNotEnough,碎片不足无法赠送,
7101,pleaseComeBackTomorrow,您今日已经许愿，请明日再来,
7102,notRecod,暂无记录,
7103,firstRound,第一轮,
7104,theSecondRound,第二轮,
7105,thridRound,第三轮,
7106,theFourthRoundOf,第四轮,
7107,BattleLine,最终战,
7108,notDevelopFeel,无法培养该精灵的好感度,
7109,allRank,总排行,
7110,positionSave,阵容保存成功,
7111,emptyInfo,暂无,
7112,shopTab1,基 础,
7113,shopTab2,活 动,
7114,shopTab3,特 殊,
7115,unionFightFinalLose,我方最后一支队伍被击败，敌方获胜,
7116,unionFightFinalWin,击败全部敌人，我方获胜,
7117,unionFightOtherBattle,%s公会所有队伍被击败，%s公会获得了最终胜利！,
7118,unionFightCheckBattleAssign,查看对战布置,
7119,inPrepare,战备中...,
7120,inBattle,对战中...,
7121,prepareTime,比赛准备中，%s后开始,
7122,notStartBattle,还没有战斗，无法显示战报,
7123,combatFinish,本轮战斗已结束，无法调整阵容,
7124,unionUpcoming,公会战即将开始，敬请期待,
7125,battleNumberNo,阵容不能为空，无法更换,
7126,unionFightBattleWinner,#C0xFFC742##L00100000##LOC0x63420A##LOS4#比赛结束，玩家#C0xFF9228##L00100000##LOC0x63420A##LOS4#%s#C0xFFC742##L00100000##LOC0x63420A##LOS4#获得了最终胜利,
7127,unionFightNotInFinal,未获得参赛资格,
7128,attrSprite,属性精灵,
7129,unionFightDaliyOver,#C0xFFFCED#本轮比赛已结束，#C0xF1A732#%s#C0xFFFCED#的#C0xFFDA48#%s#C0xFFFCED#获得了最终胜利，下一轮在%s#C0x6CE9FF#9:30#C0xFFFCED#开始报名,
7130,starUnlockSkillDesc,【%s星解锁】：%s,
7131,unionFightFinalBattleWinTip,比赛已结束，下一轮对战%s后开始,
7132,unionFightFinalBattleLoseTip,比赛已结束，无缘晋级下一轮,
7133,objectInControl,精灵处于控制状态，无法释放该技能,
7134,combatStar,没有可供使用的战斗之星,
7135,useCombetStar,未到可使用时间,
7136,union_bet,未处于决战准备时期，无法押注,
7137,unionCombet,公会战,
7138,unionBattleBegin,对战已开始，无法下注,
7139,myTeamAllDie,我方已无存活队伍，无法查看,
7140,isFighttingNotShow,对战中，无法查看,
7141,cardsNotNum,精灵不足无法上阵,
7142,unionFightBattleFinalWinner,比赛已结束，我方获得最终胜利,
7143,unionFightNoReplay,请点击公会图标上的放大镜查看战报,
7144,weekday1,周一,
7145,weekday2,周二,
7146,weekday3,周三,
7147,weekday4,周四,
7148,weekday5,周五,
7149,weekday6,周六,
7150,weekday7,周日,
7151,sortTipText,按照%s排序方式排序？,
7152,unionFightSortTitle,快速排序,
7153,upLevelNumber,升%d级,
7154,cautionBoard,温馨提醒,
7155,note1Content,note1预留,
7156,note2Content,note2预留,
7157,crossCraft,跨服石英大会,
7158,crossCraftFirstPrepare,首届大赛筹备中,
7159,crossCraftNotSignup,精灵数量不足12只，无法报名,
7160,crossCraftEmbattleNotEnough,队伍精灵不足，需上阵12只精灵,
7161,crossCraftNotRecord,比赛正在进行中，您无法回顾上期,
7162,crossCraftOverNotBet,比赛已结束，无法押注,
7163,crossCraftNotBetTime,下注时间已过,
7164,crossCraftBetTip,请在本轮比赛结束后进行下注,
7165,crossCraftWaitTop4,尚未决出参赛者，请稍后,
7166,crossCraftMyTeam,我的队伍,
7167,crossCraftEmbattleBattleStart,当前比赛已开始，阵容已恢复为初始状态,
7168,crossCraftBattleCountdown,开赛倒计时:,
7169,embattleNotChange,阵容未发生变动,
7170,crossCraftEmbattleInBattle,当前精灵无法替换,
7171,oneKeySuccess,一键上阵成功,
7172,crossCraftOver,跨服石英大会已结束,
7173,crossCraftEmbattleAutoSave,阵容即将恢复为上一次保存状态,
7174,crossCraftInBattle,战斗中,
7175,crossCrafthalfTimeTip,今日比赛已结束 战况：%s胜 %s负 积分 %s,
7176,crossCraftOutTip,大赛已结束，您获得了%s胜%s负，未能晋级下一轮,
7177,halfUpBattle,上半赛区,
7178,halfDownBattle,下半赛区,
7179,thirdBattle,季军赛,
7180,champtionBattle,冠军赛,
7181,bet,下注,
7182,preBet,预选竞猜,
7183,fourBet,4强竞猜,
7184,champtionBet,冠军竞猜,
7185,preBetTips,竞猜本服积分前三选手,
7186,fourBetTips,竞猜三名进入4强选手,
7187,champtionBetTips,竞猜比赛冠军选手,
7188,battleFirstDay,比赛首日,
7189,battleSecondDay,比赛次日,
7190,fourBetSameAsChampionTips,四强竞猜不可与冠军竞猜重复，是否下注？,
7191,betTimesUseUp,下注次数已用完,
7192,battleShowing,比赛正在展示中,
7193,todayBattleOver,今日比赛已结束,
7194,crossCraftTurnAndIndex,第%d轮 第%d场,
7195,fourBetSameAsChampion,四强竞猜不可与冠军竞猜重复,
7196,freeToReceive,免费领取,
7197,directBuyGiftWeek,（每周限购%d/%d）,
7198,directBuyGiftMonth,（每月限购%d/%d）,
7199,combatStarNot,未拥有战斗之星,
7200,addtionSprite,请选择属性精灵,
7201,addtionAttr,请选择精灵属性,
7202,sureProp,#C0x5B545B#选择#C0xF76B45#%s#C0xF76B45#X%d#C0x5B545B#作为奖励？,
7203,randomTowerCanJumpTips1,#F50##C0x5b545b#根据您之前的表现和当前等级，您可以碾压直到#C0x60C456#%s层房间%s#C0x5b545b#之前的战斗，选择【直通高层】可以快速到达#C0x60C456#%s层房间%s#C0x5b545b#。,
7204,randomTowerCanJumpTips2,#F50##C0x5b545b#根据您之前的表现和当前等级，您可以碾压直到#C0x60C456#%s层房间%s#C0x5b545b#之前的战斗。,
7205,randomTowerCanJumpTips3,#F50##C0x5b545b#根据您之前的表现和当前等级，您可以选择【直通高层】可以快速到达#C0x60C456#%s层房间%s#C0x5b545b#。,
7206,randomTowerJumpTips1,#F50##C0x5b545b#根据您之前的战斗表现和等级，本次直通高层最终到达了#C0x60C456#%s层房间%s,
7207,randomTowerJumpTips2,#F50##C0x5b545b#碾压了#C0x60C456#%s次#C0x5b545b#战斗，共获得#Icity/adventure/random_tower/icon_jf.png-75-75#x%s（已计算所有加成）,
7208,randomTowerJumpTips3,#F50##C0x5b545b#获得了#C0x60C456#%s次#C0x5b545b#加成，触发了#C0x60C456#%s个#C0x5b545b#事件,
7209,randomTowerJumpTips4,#F50##C0x5b545b#打开了#C0x60C456#%s个#C0x5b545b#宝箱和#C0x60C456#%s个#C0x5b545b#豪华宝箱,
7210,randomTowerJumpNextTips1,还有宝箱可开启，放弃开启机会直接进入下一步？,
7211,randomTowerJumpNextTips2,还有加成可选择，随机选择并进入下一 步？,
7212,randomTowerJumpNextTips3,还有未查看的事件，忽略并进入下一步？,
7213,randomTowerJumpBuffTips,#F40##C0x5b545b#当前第%s层房间%s，选择后自动进入下一个加成房间（当前#C0x60C456#%s/%s#C0x5b545b#个）,
7214,randomTowerJumpBUff1,属性加成,
7215,randomTowerJumpBUff2,战斗补给,
7216,randomTowerJumpBUff3,积分加成,
7217,randomTowerJumpBUff4,战斗加成,
7218,openBoxesTimes,开%s次,
7219,randomTowerFloorAndRoom,第%s层房间%s,
7220,cantChangeBoss,公会创建24小时内无法转让,
7221,unionMailUnlockLv,训练家等级到达%s才能发送公会邮件,
7222,randomTowerJumpBoxesCount,以下%s个宝箱可额外开启：,
7223,delete,删除聊天,
7224,presenterCard,#C0x5B545B#确定赠送#C0xF76B45#%s#C0xF76B45##C0x5B545B#碎片给对方？,
7225,moreStarTips,该精灵系列在背包内已有升星过的精灵，是否继续升星？,
7226,roundNumber,第%d轮,
7227,alreadyMax,已达上限,
7228,randomTowerCheckEmbattleLevel,阵容中有不足10级的精灵已自动下阵,
7229,gemTitle,符石,
7230,strengthenWhenlvN,(强化至%d级时提升),
7231,nvalueAllLocked,已锁定所有个体值项,
7232,nvalueAllLockedTip,已锁定所有个体值，是否继续解锁?,
7233,sameGemID,同一类型相同编号的符石无法镶嵌多个,
7234,drawGemTitle,符石抽取,
7235,numSuit,%d件共鸣,
7236,resolve,#C0x5B545B#已选择#C0xF76B45#紫色或者紫色以上品质符石#C0x5B545B#，是否继续分解？,
7237,decomposed,已自动分解,
7238,gemDrawLimit,今日符石抽取次数已达上限,
7239,gemDrawLimit10,今日符石抽取次数不足10次,
7240,inlay,镶嵌,
7241,discharge,卸下,
7242,suitNum,%d件套,
7243,indexNumEffect,指数%d：,
7244,basicAttribute,基础属性,
7245,openLv,%d级开启,
7246,exchange2,更换,
7247,exchange2Success,更换成功,
7248,inlaySuccess,镶嵌成功,
7249,dischargeSuccess,卸下成功,
7250,decomposeSuccess,分解成功,
7251,openAdvance,突破%s开启,
7252,spaceExchange2,更 换,
7253,spaceInlay,镶 嵌,
7254,onekeyStrengthen,一键强化,
7255,onekeyInlay,一键镶嵌,
7256,onekeyDischarge,一键卸下,
7260,typeFilter,种类筛选,
7264,todayDrawCount,今日%s已抽取,
7267,gemRebirth,符石重生,
7268,selectGem,请选择符石,
7269,emboitement,件套,
7270,resonanceAttr,共鸣加成,
7271,indexAttr,指数加成,
7272,gemNestNotArrt1,没有进行镶嵌或镶嵌过少，属性为空,
7273,gemNestNotArrt2,没有进行镶嵌或镶嵌过少，效果加成为空,
7274,gemNestNotArrt3,没有进行镶嵌或镶嵌过少，效果加成为空,
7275,noEquippedGem,没有镶嵌状中的符石,
7276,noGemTip,背包内没有符石,
7277,attrIndexPoint,符石指数,
7278,gemSuit1,强击,
7279,gemSuit2,致命,
7280,gemSuit3,好战,
7281,gemSuit4,守御,
7282,gemSuit5,盾甲,
7283,gemSuit6,金刚,
7284,gemSuit7,庇护,
7285,gemSuit8,闪耀,
7286,gemSuit9,反制,
7287,cardChange,精灵兑换,
7288,fragChange,碎片兑换,
7289,starSkill,极限点,
7290,starSkillCardChangeTips,#C0x5B545B#每个%s#C0x5B545B#可兑换#C0x60C456#%s#C0x5B545B#极限点,
7291,starSkillFragChangeTips,#C0x5B545B#每#C0x60C456#%s#C0x5B545B#个碎片可兑换#C0x60C456#1#C0x5B545B#极限点,
7292,exchangeSuccess,兑换成功,
7293,starSkillMaxTips,已培养至上限,
7294,haveNotUpStarSkill,没有培养过的极限属性,
7295,starSkillResetTips,#C0x5B545B#是否确认消耗%d#Icommon/icon/icon_diamond.png-56-56#重置%s的极限属性？,
7296,starSkillExchange,兑换,
7297,gemRebirthRule,符石重生说明,
7298,starSkillChangeTips,#C0xF76B45#消耗后将无返还，#C0x5b545b#是否确认添加？#C0x60C456#（可通过重生返还养成消耗）,
7299,gemnotQuality,未拥有该品质符石,
7300,inlayCard,#C0x5b545b#已镶嵌在精灵%s#C0x5b545b#的身上，是否继续重生？,
7301,arenaPassLimit,购买剩余次数不足碾压5次,
7302,arenaPassTip,#C0xFF5B545B#是否消耗#Icommon/icon/icon_diamond.png-60-60#%d进行5次碾压？,
7303,curRoundNoEnemy,本轮没有对手,
7304,nLvUnlock,%d级 解锁,
7305,draw10CardTips,#C0xFF5B545B#将消耗%d#Icommon/icon/icon_diamond.png-60-60#进行10次抽取,
7306,elementChallengeTips,#L00100000##LOC0x5B545B##LOS4##C0xFF7F00#3#L00100000##LOC0x5B545B##LOS4##C0xF0F0F0#/#L00100000##LOC0x5B545B##LOS4##C0xFF7F00#4#L00100000##LOC0x5B545B##LOS4##C0xF0F0F0#/#L00100000##LOC0x5B545B##LOS4##C0xFF7F00#5#L00100000##LOC0x5B545B##LOS4##C0xF0F0F0#人完成挑战，可获得额外奖励(邮件发放),
7307,worldBoss,世界 首领,
7308,worldBossBuyTip,#C0x5B545B#确认花费%s#Icommon/icon/icon_diamond.png-56-56#购买次数吗？,
7309,role,训练家,
7310,monthCardAward1,#C0x5b545b#购买后立即获得#C0xE67422#%d#Icommon/icon/icon_diamond.png-46-46##C0x5b545b#和当日奖励,
7311,monthCardAward2,#C0x5b545b#每日可从邮箱中领取#C0xE67422#%d#Icommon/icon/icon_diamond.png-46-46##C0x5b545b#以及#C0xE67422#道具奖励,
7312,allDamageGet,达成后，次日%s邮件发放奖励：,
7313,gemDraw,符石,
7314,worldBossDamageMaxTip,哇！新的最高伤害记录！,
7315,noGoldGoBuy,当前金币不足，是否打开聚宝？,
7316,periodAward,七日奖励,
7317,finishAward,最终奖励,
7318,stateAward,段位奖励,
7319,worldBossServerDamageTip,本服最高伤害统计,
7320,defend,防守,
7321,attack,进攻,
7322,skillActiveTip,#C0x5b545b#激活形象#C0xe67422#【%s】#C0x5b545b#后可使用,
7323,skillUseTip,#C0x5b545b#激活形象#C0xe67422#【%s】#C0x5b545b#时可使用,
7324,luckGoldTip,幸运推币,
7325,feelValueSwap,好感度交换,
7326,feelValue,好感度等级,
7327,residueTims,剩余次数:,
7328,luckGoldMax,已达推币上限,
7329,swapFeelContinue,交换后，两个进化链系列的好感度将互换，是否继续？,
7330,swapFeel,选择指定的精灵系列交换后\n双方的好感度等级将互换,
7331,crossArenaBuyTimesTips,#C0x5b545b#是否消耗%d#Icommon/icon/icon_diamond.png-56-56#购买挑战次数？,
7332,firstTeam,队伍一,
7333,secondTeam,队伍二,
7334,feelSwapStatement,好感度交换说明,
7335,crossArenaNotStart,跨服竞技场尚未开赛！,
7336,showPeriodNote,在赛季第7日22:00时排行结算若为当前段位，则会通过邮件发放该奖励,
7337,showStageNote,在赛季第14日22:00时排行结算若为当前段位，则会通过邮件发放该奖励,
7338,noSpiritCondition,暂无可以交换的精灵系列,
7339,settingVip,贵族等级,
7340,settingShow,显示,
7341,settingHide,隐藏,
7342,richCostGold,#C0xFF5B545B#是否消耗%d#Icommon/icon/icon_gold.png-56-56#,
7343,noSever,当前服务器未进行匹配,
7344,currentServers,本期匹配服：,
7345,crossArenaRankHighest,#L10##C0x5B545B#本赛季最高排名：#C0xF76B45#,
7346,crossArenaCardNotEnoughTip,需要至少拥有2只精灵才可参赛！,
7347,changeGoldNotEnough,金币不足，无法更换！,
7348,gemUpperLimit,本期置换次数已达上限，请期待下次活动！,
7349,gemNum,至少需要放置2个符石才能置换！,
7350,gemNumber,请重新选择同一编号的符石！,
7351,gemType,请重新选择同一类型的符石！,
7352,gemHint,#C0x5B545B#已放置#C0xF76B45##L10#2#C0xFF5B545B##L0#个符石，消耗后#C0xF76B45##L10#只能置换为1个新的符石#C0xFF5B545B##L0#（如符石已强化，则免费返还强化材料），是否确认置换？,
7353,stageAwardNote,你在结算时处于当前展示的段位，奖励已随邮件进行发放,
7354,crossArenaNoRank,暂无排名,
7355,crossArenaRankUPTo,段位升至,
7356,crossArenaStage18,大师,
7357,crossArenaStage19,王者,
7358,gemPlac,放置,
7359,noPlace,不能放置更多啦,
7360,knapsackNoGem,背包内暂无更多符石,
7361,rarityGem2,绿色品质符石,
7362,rarityGem3,蓝色品质符石,
7363,rarityGem4,紫色品质符石,
7364,rarityGem5,橙色品质符石,
7365,rarityGem6,红色品质符石,
7366,identicalSuitIdGem,背包内暂无更多同类型的符石,
7367,identicalSuitNoGem,背包内暂无更多同编号的符石,
7368,goTobuy,前往激活,
7370,noPasswordCoin,冒险勋章不足，无法购买,
7371,noPasswordVipCoin,大师勋章不足，无法购买,
7372,passwordBuyVipTips,当前离本期通行证结束还有%s天，仍然确定购买这个项目吗？,
7373,passwordBuyVipNote,激活大师通行证解锁专属任务，另得海量通行证经验，确定前往购买吗？,
7374,upPasswordLevelToGet,通行证等级达到%s级后可预览之后的等级奖励内容,
7375,passwordTaskNote,#L10##L00100000##LOC0xFFFFF0##LOS5##C0x5B545B#完成#L10##L00100000##LOC0xFFFFF0##LOS5##C0xF76B45#大师专属任务   #L10##L00100000##LOC0xFFFFF0##LOS5##C0x5B545B#额外获得#L10##L00100000##LOC0xFFFFF0##LOS5##C0xF76B45#经验奖励！,
7376,everydayVip,大师每日,
7377,everyweekVip,大师每周,
7378,upgradeLevelToGetCoins,升级通行证可获得更多冒险积分,
7379,passwordLastdayNote,本期活动将在当天结束，仍购买该项目嘛？,
7380,passwordTitleTips,购买提示,
7381,unionNoTime,当前轮次公会战已结束，下一轮比赛尚未开始,
7382,passwordActivateNote,#L10##L00100000##LOC0xFFFFF0##LOS5##C0x5B545B#激活#L10##L00100000##LOC0xFFFFF0##LOS5##C0xF76B45#大师通行证   #L10##L00100000##LOC0xFFFFF0##LOS5##C0x5B545B#完成专属任务 \n#L10##L00100000##LOC0xFFFFF0##LOS5#额外领取#L10##L00100000##LOC0xFFFFF0##LOS5##C0xF76B45#通行证经验   #L10##L00100000##LOC0xFFFFF0##LOS5##C0x5B545B#升级更快速,
7383,gemSlogan,置换仅限紫色及以上同品质符石：,
7384,inCityTeam,主城队伍中,
7385,inArena,竞技场中,
7386,inCraft,石英大会中,
7387,inUnionCombat,公会战中,
7388,inCrossCraft,跨服石英大会中,
7389,inCrossArena,跨服竞技场中,
7390,goldDrawRate,金币抽取概率,
7391,rmbDrawRate,钻石抽取概率,
7392,gemUpExtract,限定符石抽取说明,
7393,gemReplacement,符石置换说明,
7394,angling,钓鱼,
7395,duanWuheadline,粽叶飘香,
7396,inCityTeamCantDecompose,精灵正在主城队伍中，无法分解,
7397,inUnionFightCantDecompose,精灵正在公会战中，无法分解,
7398,inArenaCantDecompose,精灵正在竞技场中，无法分解,
7399,inCraftCantDecompose,精灵正在石英大会中，无法分解,
7400,inCloneBattleCantDecompose,精灵正在元素挑战中，无法分解,
7401,inCrossCraftCantDecompose,精灵正在跨服石英大会中，无法分解,
7402,inCrossArenaCantDecompose,精灵正在跨服竞技场中，无法分解,
7403,checkNumber,勾选后数量至少为1,
7404,noEdibleZongZi,没有可食用的粽子,
7405,clickAddZongzi,点击添加主、配料制作粽子,
7406,obtainZongZi,制作后可获得[ %s ]×1,
7407,inCloneBattle,元素挑战中,
7408,zongZiFabrication,制作粽子主食材配料缺一不可哦！,
7409,zongZiHint,(任务活动时间内进行累计，计制作粽子的总个数),
7410,possessIngredient,（拥有 : %d）,
7411,speedabrication,快速制作,
7412,ingredientInsufficient,%s不够了！,
7413,noSelectZongZi,未勾选任何粽子,
7414,selectMaterials,点击选择需要制作的数量,
7415,crossCraftPreResult,本服预选赛排名结果,
7416,crossArenaBuyTimesMaxTips,今日购买挑战次数已达上限,
7417,noItems,%s不足，可在限时活动中获得的【粽子食材礼盒】中开出,
