变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
76734,,1,14,,,,,,,<764021>,<999>,<self:hasBuff(764683) and 0 or 1>,,<0>,,
76741,,,11,,,,,,,,,,,,76741,
76742,,,11,,,,,,,,,,,,76742,
76743,,,11,,,,,,,<764411>,<1>,<1>,,<0>,,
76744,,1,14,,,,,,,<764420;764011>,<self:hasBuff(764632) and 2 or 1;6>,<1;1>,,<0;0>,,
76745,,1,14,,,,,,,<764431;764441>,<2;self:hasBuff(764632) and 2 or 1>,"<moreE(self:star(),11) and 1 or 0;self:flagZ3() and (less(self:getBuffOverlayCount(764444),2) and 1 or 0) or 0>",,<0;0>,,
76751,,,,,,,,,,,,,,,,
76761,,1,14,,,,,,,<764611;764621;764631;764641>,<999;999;999;999>,"<1;moreE(self:star(),6) and 1 or 0;moreE(self:star(),7) and 1 or 0;1>",,<0;0;0;0>,,
76762,,1,14,,,,,,,<764021;764622>,<999;999>,<1;1>,,<0;self:hpMax()>,,
76763,,1,14,,,,,,,<764681>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<<99;1;0;0;-2>>,,
76771,,,11,,,,,,,,,,,,76771,{needUpdateTarget=TRUE}
76772,,1,14,,,,,,,<764434;764437>,<1;1>,<1;1>,,<0;<list();list();list(c.zhangaiwuflag_oc())>>,,
77111,,,,,,,,,,,,,,,77111,
77112,,,,,,,,,,<771111>,<1>,<self:flagZ1() and (self:hasBuff(771311) and 1 or 0.6) or 0.5>,,<0>,,
77121,,,,,,,,,,,,,,,77121,
77122,,,,,,,,,,<771211>,<self:flagZ2() and 2 or 1>,<3>,,<0>,,
77123,,,,,,,,,,<771312>,<999>,<self:hasBuff(771311) and (self:flagZ2() and 1 or 0) or 0>,,<0>,,
77131,,,11,,,,,,,,,,,,77131,
77132,,,11,,,,,,,,,,,,77132,
77133,,,11,,,,,,,<771312>,<999>,<1>,,<0>,,
77134,,,,,,,,,,<771312>,<999>,<1>,,<0>,,
77135,,,,enemyForce | nodead,otherProcessExcept(77134),,,,,<771312>,<999>,<target:hasBuffGroup(22) and 1 or 0>,,<0>,,
77136,,1,14,,,,,,,<771311>,<2>,"<more(getForceNum(3-self:force()),2) and to10(moreE(self:star(),11)) or 0>",,<0>,,
77161,,1,14,,,,,,,<771611;771621;771631>,<999;999;999>,"<1;to10(moreE(self:star(),8));1>",,<0;0;0>,,
78111,,,,,,,,,,,,,,,78111,
78112,,1,14,,,,,,,<781311>,<1>,<self:flagZ1() and 1 or 0>,,<self:specialDamage()*0.5>,,
78121,,,,,,,,,,,,,,,78121,
78122,,,,selfForce,hpRatioMin,,,,,,,,,,,
78123,,,,selfForce,hpRatioMin,,,,,<781311>,<1>,<1>,,<self:specialDamage()*(self:flagZ2() and 1.2 or 0.75)>,,
78131,,1,11,,,,,,,,,,,,78131,
78132,,1,11,,,,,,,<781313>,<2>,"<moreThan(self:curSkill():getTargetTotalDamage(target,2,1),0) and 1 or 0>",,"<max(self:curSkill():getTargetTotalDamage(target,2,1)*0.95,0)>",,
78133,,1,11,,,,,,,,,,,,,
78161,,1,14,,,,,,,<781314;781315>,<999;999>,"<1;to10(moreEqualThan(self:star(),8))>",,<1800+skillLevel*20-20;0>,,
78211,,,,,,,,,,,,,,,78211,
78212,,1,14,,,,,,,<781311>,<1>,<self:flagZ1() and 1 or 0>,,<self:specialDamage()*0.5>,,
78221,,,,,,,,,,,,,,,78221,
78222,,,,selfForce,hpRatioMin,,,,,,,,,,,
78223,,,,selfForce,hpRatioMin,,,,,<781311>,<1>,<1>,,<self:specialDamage()*(self:flagZ2() and 1.2 or 0.75)>,,
78231,,1,11,,,,,,,,,,,,78231,
78232,,1,11,,,,,,,<781313>,<2>,"<moreThan(self:curSkill():getTargetTotalDamage(target,2,1),0) and 1 or 0>",,"<max(self:curSkill():getTargetTotalDamage(target,2,1)*0.95,0)>",,
78233,,1,11,,,,,,,,,,,,,
78261,,1,14,,,,,,,<781314;781315>,<999;999>,"<1;to10(moreEqualThan(self:star(),8))>",,<1800+skillLevel*20-20;0>,,
78311,,,,,,,,,,,,,,,78311,
78312,,1,14,,,,,,,<781311>,<1>,<self:flagZ1() and 1 or 0>,,<self:specialDamage()*0.5>,,
78321,,,,,,,,,,,,,,,78321,
78322,,,,selfForce,hpRatioMin,,,,,,,,,,,
78323,,,,selfForce,hpRatioMin,,,,,<781311>,<1>,<1>,,<self:specialDamage()*(self:flagZ2() and 1.2 or 0.75)>,,
78331,,1,11,,,,,,,,,,,,78331,
78332,,1,11,,,,,,,,,,,,78332,
78333,,1,11,,,,,,,<781313>,<2>,"<moreThan(self:curSkill():getTargetTotalDamage(target,2,1),0) and 1 or 0>",,"<max(self:curSkill():getTargetTotalDamage(target,2,1)*0.95,0)>",,
78334,,1,11,,,,,,,,,,,,,
78361,,1,14,,,,,,,<781314;781315>,<999;999>,"<1;to10(moreEqualThan(self:star(),8))>",,<1800+skillLevel*20-20;0>,,
79111,,,,,,,,,,,,,,,79111,
79112,,1,14,,,,,,,<791228>,<2>,<self:flagZ1() and 1 or 0>,,<500>,,
79121,,,,,,,,,,,,,,,79121,
79122,,1,14,,,,,,,<791225;791229>,<2;2>,<1;self:flagZ2() and 1 or 0>,,<1500;1500>,,
79131,,,2,,,,,,,,,,,,79131,
79132,,,11,,,,,,,<791226>,<1>,<0.34>,,<1>,,
79133,,,11,,,,,,,<791227>,<1>,<target:hasBuff(791226) and 0 or 0.5>,,<1>,,
79134,,,11,,,,,,,<791230>,<1>,<((target:hasBuff(791226) or target:hasBuff(791227)) and 0 or 1)*(self:flagZ3() and 1 or 0)>,,<1>,,
79211,,,,,,,,,,,,,,,79211,
79212,,1,14,,,,,,,<791228>,<2>,<self:flagZ1() and 1 or 0>,,<500>,,
79221,,,,,,,,,,,,,,,79221,
79222,,1,14,,,,,,,<791225;791229>,<2;2>,<1;self:flagZ2() and 1 or 0>,,<1500;1500>,,
79231,,,2,,,,,,,,,,,,79231,
79232,,,11,,,,,,,<791226>,<1>,<0.34>,,<1>,,
79233,,,11,,,,,,,<791227>,<1>,<target:hasBuff(791226) and 0 or 0.5>,,<1>,,
79234,,,11,,,,,,,<791230>,<1>,<((target:hasBuff(791226) or target:hasBuff(791227)) and 0 or 1)*(self:flagZ3() and 1 or 0)>,,<1>,,
79311,,,,,,,,,,,,,,,79311,
79312,,1,14,,,,,,,<791228>,<2>,<self:flagZ1() and 1 or 0>,,<500>,,
79321,,,,,,,,,,,,,,,79321,
79322,,1,14,,,,,,,<791225;791229>,<2;2>,<1;self:flagZ2() and 1 or 0>,,<1500;1500>,,
79331,,,2,,,,,,,,,,,,79331,
79332,,,2,,,,,,,,,,,,79332,
79333,,,11,,,,,,,<791226>,<1>,<0.34>,,<1>,,
79334,,,11,,,,,,,<791227>,<1>,<target:hasBuff(791226) and 0 or 0.5>,,<1>,,
79335,,,11,,,,,,,<791230>,<1>,<((target:hasBuff(791226) or target:hasBuff(791227)) and 0 or 1)*(self:flagZ3() and 1 or 0)>,,<1>,,
79622,,1,14,,,,,,,<1984111>,<999>,<1>,,<1>,,
80111,,,,,,,,,,,,,,,80111,
80112,,1,14,,,,,,,<801227>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.15>,,
80121,,,,,,,,,,,,,,,80121,
80122,,,,,,,,,,<801221>,<self:flagZ2() and 4 or 2>,<1>,,<-target:speed()*0.2>,,
80131,,,4,,,,,,,,,,,,80131,
80132,,,4,,,,,,,,,,,,80132,
80133,,,4,,,,,,,<801226>,<1>,"<target:hasBuffGroup(1301,1311,1321) and moreEqualThan(self:star(),11) and 1 or 0>",,<self:sTDmg()>,,
80134,,1,14,,,,,,,,,,,,,
80161,,1,14,,,,,,,<801225>,<999>,<1>,,<1>,,
80211,,,,,,,,,,,,,,,80211,
80212,,1,14,,,,,,,<801227>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.15>,,
80221,,,,,,,,,,,,,,,80221,
80222,,,,,,,,,,,,,,,80222,
80223,,,,,,,,,,<801221>,<self:flagZ2() and 4 or 2>,<1>,,<-target:speed()*0.2>,,
80231,,,4,,,,,,,,,,,,80231,
80232,,,4,,,,,,,,,,,,80232,
80233,,,4,,,,,,,<801226>,<1>,"<target:hasBuffGroup(1301,1311,1321) and moreEqualThan(self:star(),11) and 1 or 0>",,<self:sTDmg()>,,
80234,,1,14,,,,,,,,,,,,,
80261,,1,14,,,,,,,<801225>,<999>,<1>,,<1>,,
80311,,,,,,,,,,,,,,,80311,
80312,,1,14,,,,,,,<801227>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.15>,,
80321,,,,,,,,,,,,,,,80321,
80322,,,,,,,,,,,,,,,80322,
80323,,,,,,,,,,<801221>,<self:flagZ2() and 4 or 2>,<1>,,<-target:speed()*0.2>,,
80331,,,4,,,,,,,,,,,,80331,
80332,,,4,,,,,,,,,,,,80332,
80333,,,4,,,,,,,<801226>,<1>,"<target:hasBuffGroup(1301,1311,1321) and moreEqualThan(self:star(),11) and 1 or 0>",,<self:sTDmg()>,,
80334,,1,14,,,,,,,,,,,,,
80361,,1,14,,,,,,,<801225>,<999>,<1>,,<1>,,
82119,,,4,,,,,,,<1982427>,<1>,<0.5+skillLevel*0.0015-0.0015>,,<1>,,
82210,,,,enemyForce|nodead,"column|sputtering((csvSelf:flagZ3() and (csvSelf:getExAttackMode()==5) and csvSelf:getBuffOverlayCount(1986176)==2) and 0.1 or 0,""(self:Bdamage()+self:BspecialDamage())*1.5"")",,,,,,,,,,,
83430,,1,14,,,,,,,<1982301;1982302>,<999;999>,"<more(self:Bdamage(),self:BspecialDamage()) and 1 or 0;moreE(self:BspecialDamage(),self:Bdamage()) and 1 or 0>",,<self:Bdamage()*(0.1+skillLevel*0.001-0.001);self:BspecialDamage()*(0.1+skillLevel*0.001-0.001)>,,
86111,,,,,,,,,,,,,,,86111,
86112,,1,14,,,,,,,<861111;861112>,<2;2>,<1;1>,,<self:specialDamage()*(self:flagZ1() and 0.15 or 0.1);self:specialDefence()*(self:flagZ1() and 0.15 or 0.1)>,,
86121,,,,,,,,,,,,,,,86121,
86122,,,,selfForce | nodead,selfRow,,,,,<861121>,<2>,<1>,,<0>,,
86131,,,11,,,,,,,,,,,,86131,
86132,,,11,,,,,,,,,,,,86132,
86133,,,,selfForce | nodead,random(3),,,,,<861131>,<self:flagZ3() and 3 or 2>,<1>,,<0>,,
86161,,1,11,,,,,,,<861161>,<999>,<1>,,<0>,,
86211,,,,,,,,,,,,,,,86211,
86212,,1,14,,,,,,,<861111;861112>,<2;2>,<1;1>,,<self:specialDamage()*(self:flagZ1() and 0.15 or 0.1);self:specialDefence()*(self:flagZ1() and 0.15 or 0.1)>,,
86221,,,,,,,,,,,,,,,86221,
86222,,,,selfForce | nodead,selfRow,,,,,<861121>,<2>,<1>,,<0>,,
86231,,,11,,,,,,,,,,,,86231,
86232,,,11,,,,,,,,,,,,86232,
86233,,,,selfForce | nodead,random(3),,,,,<861131>,<self:flagZ3() and 3 or 2>,<1>,,<0>,,
86261,,1,11,,,,,,,<861161>,<999>,<1>,,<0>,,
86311,,,,,,,,,,,,,,,86311,
86312,,1,14,,,,,,,<861111;861112>,<2;2>,<1;1>,,<self:specialDamage()*(self:flagZ1() and 0.15 or 0.1);self:specialDefence()*(self:flagZ1() and 0.15 or 0.1)>,,
86321,,,,,,,,,,,,,,,86321,
86322,,,,selfForce | nodead,selfRow,,,,,<861121>,<2>,<1>,,<0>,,
86331,,,11,,,,,,,,,,,,86331,
86332,,,11,,,,,,,,,,,,86332,
86333,,,,selfForce | nodead,random(2),,,,,<861131>,<self:flagZ3() and 3 or 2>,<1>,,<0>,,
86361,,1,11,,,,,,,<861161>,<999>,<1>,,<0>,,
86368,,,,selfForce,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {10,15})",,,,,,,,,,,
86433,,,4,,,,,,,,,,,,,
87230,,,,,,,,,,,,,,,198422,{effectProb=to10(skill:owner():selectCsvTarget():hasBuff(1982417))}
88047,,,,selfForce,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {15})|random(2)",,,,,<1982428>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<1>,,
88111,,,,,,,,,,,,,,,88111,
88112,,1,14,,,,,,,<881111>,<2>,<1>,,<self:BspecialDamage()*0.05>,,
88113,,,,,,,,,,<881112>,<2>,<self:flagZ1() and 1 or 0>,,<0>,,
88121,,,,,,,,,,,,,,,88121,
88122,,,,,,,,,,<881211>,<1>,<self:flagZ2() and 1 or 0.5>,,<0>,,
88131,,,4,,,,,,,,,,,,88131,
88132,,,4,,,,,,,<881312;881112>,<2;2>,<target:hasBuffGroup(10302) and 1 or 0;1>,,<0;0>,,
88133,,,,selfForce|nodead,"attrDiffer(""natureType"", {5})",,,,,<881311>,<1>,"<moreE(self:star(),11) and less(self:getBuffOverlayCount(881316),2) and 1 or 0>",,<1500>,,
88134,,1,14,,,,,,,<881316>,<999>,<1>,,<0>,,
88135,,,,enemyForce|nodead,"buffDiffer('group',{c.gandian_oc()})|random(1)",,,,,<881317>,<1>,<self:flagZ3() and 1 or 0>,,<self:sTDmg()*0.3>,,
88161,,1,14,,,,,,,<881611>,<999>,<1>,,<0>,,
88162,,1,14,,,,,,,<881621>,<999>,<1>,,<0>,,
88211,,,,,,,,,,,,,,,88211,
88212,,1,14,,,,,,,<881111>,<2>,<1>,,<self:BspecialDamage()*0.05>,,
88213,,,,,,,,,,<881112>,<2>,<self:flagZ1() and 1 or 0>,,<0>,,
88221,,,,,,,,,,,,,,,88221,
88222,,,,,,,,,,<881211>,<1>,<self:flagZ2() and 1 or 0.5>,,<0>,,
88231,,,4,,,,,,,,,,,,88231,
88232,,,4,,,,,,,<881312;881112>,<2;2>,<target:hasBuffGroup(10302) and 1 or 0;1>,,<0;0>,,
88233,,,,selfForce|nodead,"attrDiffer(""natureType"", {5})",,,,,<881311>,<1>,"<moreE(self:star(),11) and less(self:getBuffOverlayCount(881316),2) and 1 or 0>",,<1500>,,
88234,,1,14,,,,,,,<881316>,<999>,<1>,,<0>,,
88235,,,,enemyForce|nodead,"buffDiffer('group',{c.gandian_oc()})|random(1)",,,,,<881317>,<1>,<self:flagZ3() and 1 or 0>,,<self:sTDmg()*0.3>,,
88261,,1,14,,,,,,,<881611>,<999>,<1>,,<0>,,
88262,,1,14,,,,,,,<881621>,<999>,<1>,,<0>,,
88311,,,,,,,,,,,,,,,88311,
88312,,1,14,,,,,,,<881111>,<2>,<1>,,<self:BspecialDamage()*0.05>,,
88313,,,,,,,,,,<881112>,<2>,<self:flagZ1() and 1 or 0>,,<0>,,
88321,,,,,,,,,,,,,,,88321,
88322,,,,,,,,,,<881211>,<1>,<self:flagZ2() and 1 or 0.5>,,<0>,,
88331,,,4,,,,,,,,,,,,88331,
88332,,,4,,,,,,,,,,,,88332,
88333,,,4,,,,,,,<881312;881112>,<2;2>,<target:hasBuffGroup(10302) and 1 or 0;1>,,<0;0>,,
88334,,,,selfForce|nodead,"attrDiffer(""natureType"", {5})",,,,,<881311>,<1>,"<moreE(self:star(),11) and less(self:getBuffOverlayCount(881316),2) and 1 or 0>",,<1500>,,
88335,,1,14,,,,,,,<881316>,<999>,<1>,,<0>,,
88336,,,,enemyForce|nodead,"buffDiffer('group',{c.gandian_oc()})|random(1)",,,,,<881317>,<1>,<self:flagZ3() and 1 or 0>,,<self:sTDmg()*0.3>,,
88361,,1,14,,,,,,,<881611>,<999>,<1>,,<0>,,
88362,,1,14,,,,,,,<881621>,<999>,<1>,,<0>,,
88411,,,,,,,,,,,,,,,88411,
88412,,1,14,,,,,,,<881111>,<2>,<1>,,<self:BspecialDamage()*0.05>,,
88413,,,,,,,,,,<881112>,<2>,<self:flagZ1() and 1 or 0>,,<0>,,
88421,,,,,,,,,,,,,,,88421,
88422,,,,,,,,,,<881211;881112>,<1;2>,<self:flagZ2() and 1 or 0.5;1>,,<0;0>,,
88431,,,4,,,,,,,,,,,,88431,
88432,,,4,,,,,,,,,,,,88432,
88433,,,4,,,,,,,<881312;881112>,<2;2>,<target:hasBuffGroup(10302) and 1 or 0;1>,,<0;0>,,
88434,,,,selfForce|nodead,"attrDiffer(""natureType"", {5})",,,,,<881311>,<1>,"<moreE(self:star(),11) and less(self:getBuffOverlayCount(881316),2) and 1 or 0>",,<2000>,,
88435,,1,14,,,,,,,<881316>,<999>,<1>,,<0>,,
88436,,,,enemyForce|nodead,"buffDiffer('group',{c.gandian_oc()})|random(1)",,,,,<881317>,<1>,<self:flagZ3() and 1 or 0>,,<self:sTDmg()*0.5>,,
88461,,1,14,,,,,,,<884611>,<999>,<1>,,<0>,,
88462,,1,14,,,,,,,<884621>,<999>,<1>,,<0>,,
89111,,,,,,,,,,<891233>,<1>,<((target:natureIntersection(list(15)))  and (not target:flag(99)))and 0.01 or 0>,,<1>,89111,
89121,,,,,,,,,,,,,,,89121,
89122,,,,,,,,,,<891231;891233>,<2;1>,<(target:natureIntersection(list(15))) and 1 or 0;((target:natureIntersection(list(15)))  and (not target:flag(99)))and 0.01 or 0>,,<-target:specialDefence()*0.3;1>,,
89131,,,,,,,,,,<891233>,<1>,<((target:natureIntersection(list(15)))  and (not target:flag(99)))and 0.01 or 0>,,<1>,89131,
89132,,1,14,,,,,,,,,,,,,
89161,,,,,,,,,,,,,,,,
89211,,,,,,,,,,<891233>,<1>,<((target:natureIntersection(list(15)))  and (not target:flag(99)))and 0.01 or 0>,,<1>,89211,
89221,,,,,,,,,,,,,,,89221,
89222,,,,,,,,,,<891231;891233>,<2;1>,<(target:natureIntersection(list(15))) and 1 or 0;((target:natureIntersection(list(15)))  and (not target:flag(99)))and 0.01 or 0>,,<-target:specialDefence()*0.3;1>,,
89231,,,,,,,,,,<891233>,<1>,<((target:natureIntersection(list(15)))  and (not target:flag(99)))and 0.01 or 0>,,<1>,89231,
89232,,1,14,,,,,,,,,,,,,
89261,,,,,,,,,,,,,,,,
89311,,,,,,,,,,<891233>,<1>,<((target:natureIntersection(list(15)))  and (not target:flag(99)))and 0.01 or 0>,,<1>,89311,
89321,,,,,,,,,,,,,,,89321,
89322,,,,,,,,,,<891231;891233>,<2;1>,<(target:natureIntersection(list(15))) and 1 or 0;((target:natureIntersection(list(15)))  and (not target:flag(99)))and (0.01+((getGateType() == 30 or getGateType() == 33) and 0.06 or 0)) or 0>,,<-target:specialDefence()*0.3;1>,,
89331,,,,,,,,,,<891233>,<1>,<((target:natureIntersection(list(15)))  and (not target:flag(99)))and 0.01 or 0>,,<1>,89331,
89332,,1,14,,,,,,,,,,,,,
89361,,,,,,,,,,,,,,,,
89415,,,4,,,,,,,,,,,,,
89809,,,,enemyForce|nodead,"curSelected|sputtering(0.5,false)",,,,,,,,,,198421,
90111,,,,,,,,,,,,,,,90111,
90112,,1,14,,,,,,,<901111>,<2>,<1>,,<self:Bdefence()*0.1>,,
90121,,,,,,,,,,,,,,,90121,
90122,,1,14,,,,,,,<901121;901122>,<1;1>,<1;1>,,<2000;0>,,
90131,,,,,,,,,,,,,,,90131,
90132,,,,,,,,,,<901131>,<1>,<1>,,<0>,,
90133,,1,14,,,,,,,<901135>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<(self:hpMax()-self:hp())*0.2>,,
90161,,1,14,,,,,,,<901141;901145>,<999;999>,<1;1>,,<self:Bdefence()*(0.2+skillLevel*0.01-0.01);0>,,
90162,,1,14,,,,,,,<901151>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
90163,,1,14,,,,,,,<901161>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
90211,,,,,,,,,,,,,,,90211,
90212,,1,14,,,,,,,<901111>,<2>,<1>,,<self:Bdefence()*0.1>,,
90221,,,,,,,,,,,,,,,90221,
90222,,1,14,,,,,,,<901121;901122>,<1;1>,<1;1>,,<2000;0>,,
90231,,,,,,,,,,,,,,,90231,
90232,,,,,,,,,,,,,,,90232,
90233,,,,,,,,,,<901131>,<1>,<1>,,<0>,,
90234,,1,14,,,,,,,<901135>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<(self:hpMax()-self:hp())*0.2>,,
90261,,1,14,,,,,,,<901141;901145>,<999;999>,<1;1>,,<self:Bdefence()*(0.2+skillLevel*0.01-0.01);0>,,
90262,,1,14,,,,,,,<901151>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
90263,,1,14,,,,,,,<901161>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
90326,,1,14,,,,,,,<1982431;1982411>,<1;1>,"<1;moreE(self:star(),8) and 1 or 0>",,<1;(self:damage()+self:specialDamage())*1>,,
95917,,1,11,,,,,,,<1982335>,<999>,<((target:natureIntersection(list(15)) or target:natureIntersection(list(10))) and self:flagZ4())  and 1 or 0>,,<1>,,
96868,,1,14,,,,,,,<1982341;1982345;1982369;1982370;1982372;1982374>,<999;999;999;999;999;999>,<1;1;1;1;1;1>,,<1;1;1;1;1;1>,,
97111,,,,,,,,,,,,,,,97111,
97112,,1,14,,,,,,,<971111>,<2>,<1>,,<self:flagZ1() and 1000 or 500>,,
97121,,,,,,,,,,,,,,,97121,
97122,,,,,,,,,,<971214;971211>,<1;2>,<1;1>,,<<50;1>;1>,,
97123,,,,,,,,,,,,,,,,
97131,,,11,,,,,,,,,,,,97131,
97132,,,11,,,,,,,,,,,,97132,
97133,,1,14,,,,,,,<971310>,<1>,<1>,,<1>,,
97134,,1,14,,,,,,,<971308;971332;971331>,<1;1;999>,"<1;(self:flagZ3() and less(self:getBuffOverlayCount(971331),2)) and 1 or 0;1>",,<1;<1;1;1>;1>,,
97161,,1,14,,,,,,,<971611;971621;971631>,<999;999;999>,"<1;moreE(self:star(),6) and 1 or 0;self:flagZ4() and 1 or 0>",,<1;1;1>,,
97211,,,,,,,,,,,,,,,97211,
97212,,1,14,,,,,,,<971111>,<2>,<1>,,<self:flagZ1() and 1000 or 500>,,
97221,,,,,,,,,,,,,,,97221,
97222,,,,,,,,,,<971214;971211>,<1;2>,<1;1>,,<<50;1>;1>,,
97223,,,,,,,,,,,,,,,,
97231,,,11,,,,,,,,,,,,97231,
97232,,,11,,,,,,,,,,,,97232,
97233,,1,14,,,,,,,<971310>,<1>,<1>,,<1>,,
97234,,1,14,,,,,,,<971308;971332;971331>,<1;1;999>,"<1;(self:flagZ3() and less(self:getBuffOverlayCount(971331),2)) and 1 or 0;1>",,<1;<1;1;1>;1>,,
97261,,1,14,,,,,,,<971611;971621;971631>,<999;999;999>,"<1;moreE(self:star(),6) and 1 or 0;self:flagZ4() and 1 or 0>",,<1;1;1>,,
97910,,,,enemyForce|nodead,"column|sputtering((csvSelf:flagZ3() and (csvSelf:getExAttackMode()==5) and csvSelf:getBuffOverlayCount(1986176)==2) and 0.1 or 0,""(self:Bdamage()+self:BspecialDamage())*1.5"")",,,,,,,,,,,
99111,,,,,,,,,,,,,,,99111,
99112,,1,14,,,,,,,<991111;991112>,<2;2>,<1;1>,,<2000;self:hpMax()*0.1>,,
99121,,,,,,,,,,,,,,,99121,
99122,,1,14,,,,,,,<991211;991212>,<3;1>,<1;1>,,<5000;10000>,,
99131,,,,,,,,,,,,,,,99131,
99132,,,,,,,,,,,,,,,99132,
99133,,1,14,,,,,,,<991311;991331>,<1;2>,<1;1>,,"<min(self:hpMax()*0.6,self:specialDamage()*10);10000>",,
99134,,,11,,,,,,,<991610>,<1>,"<moreE(self:hpMax(),target:hpMax()) and 1 or 0>",,<0>,,
99135,,,,enemyForce|nodead,"buffDiffer('id',{991610})|buffDifferExclude('id',{991321})|random(1)",,,,,<991321>,<3>,<1>,,<0>,,
99161,,,11,,,,,,,<991610>,<1>,"<moreE(self:hpMax(),target:hpMax()) and 1 or 0>",,<0>,,
99162,,,,enemyForce|nodead,"buffDiffer('id',{991610})|buffDifferExclude('id',{991321})|random(1)",,,,,<991321>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
99163,,1,14,,,,,,,<991611>,<999>,<1>,,<0>,,
99211,,,,,,,,,,,,,,,99211,
99212,,1,14,,,,,,,<991111;991112>,<2;2>,<1;1>,,<2000;self:hpMax()*0.1>,,
99221,,,,,,,,,,,,,,,99221,
99222,,1,14,,,,,,,<991211;991212>,<3;1>,<1;1>,,<5000;10000>,,
99231,,,,,,,,,,,,,,,99231,
99232,,,,,,,,,,,,,,,99232,
99233,,1,14,,,,,,,<991311;991331>,<1;2>,<1;1>,,"<min(self:hpMax()*0.6,self:specialDamage()*10);10000>",,
99234,,,11,,,,,,,<991610>,<1>,"<moreE(self:hpMax(),target:hpMax()) and 1 or 0>",,<0>,,
99235,,,,enemyForce|nodead,"buffDiffer('id',{991610})|buffDifferExclude('id',{991321})|random(1)",,,,,<991321>,<3>,<1>,,<0>,,
99261,,,11,,,,,,,<991610>,<1>,"<moreE(self:hpMax(),target:hpMax()) and 1 or 0>",,<0>,,
99262,,,,enemyForce|nodead,"buffDiffer('id',{991610})|buffDifferExclude('id',{991321})|random(1)",,,,,<991321>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
99263,,1,14,,,,,,,<991611>,<999>,<1>,,<0>,,
99311,,,,,,,,,,,,,,,99311,
99312,,1,14,,,,,,,<991111;991112>,<2;2>,<1;1>,,<2000;self:hpMax()*0.1>,,
99321,,,,,,,,,,,,,,,99321,
99322,,1,14,,,,,,,<991211;991212>,<3;1>,<1;1>,,<5000;10000>,,
99331,,,,,,,,,,,,,,,99331,
99332,,,,,,,,,,,,,,,99332,
99333,,1,14,,,,,,,<991311;991331>,<1;2>,<1;1>,,"<min(self:hpMax()*0.6,self:specialDamage()*10);10000>",,
99334,,,11,,,,,,,<991610>,<1>,"<moreE(self:hpMax(),target:hpMax()) and 1 or 0>",,<0>,,
99335,,,,enemyForce|nodead,"buffDiffer('id',{991610})|buffDifferExclude('id',{991321})|random(1)",,,,,<991321>,<3>,<1>,,<0>,,
99361,,,11,,,,,,,<991610>,<1>,"<moreE(self:hpMax(),target:hpMax()) and 1 or 0>",,<0>,,
99362,,,,enemyForce|nodead,"buffDiffer('id',{991610})|buffDifferExclude('id',{991321})|random(1)",,,,,<991321>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
99363,,1,14,,,,,,,<991611>,<999>,<1>,,<0>,,
103111,,,,,,,,,,,,,,,103111,
103112,,1,14,,,,,,,<1031111>,<2>,<1>,,<self:Bdefence()*(0.6+(self:flagZ1() and 0.4 or 0))>,,
103113,,,,,,,,,,<1031117>,<3>,<1>,,<self:defence()*0.8>,,
103121,,,,,,,,,,,,,,,103121,
103122,,,,,,,,,,<1031112>,<1>,<self:flagZ2() and 0.8 or 0.6>,,<1>,,
103123,,,,,,,,,,<1031117>,<3>,<1>,,<self:defence()*0.8>,,
103131,,,,,,,,,,<1031113>,<3>,<1>,,<0>,103131,
103132,,,,,,,,,,,,,,,103132,
103133,,,,enemyForce|nodead,otherProcessExcept(103131)|random(1),,,,,<1031123;1031114>,<1;3>,<1;1>,,"<(self:damage()*2.3+(self:flag(99) and skillLv(10313,10323) or skillLv(10313,10323)*4)*48);target:hpMax()*0.15>",,
103134,,,,enemyForce|nodead,"otherProcessExcept(103131,103133)|random(1)",,,,,<1031123;1031115>,<1;3>,<1;1>,,"<(self:damage()*2.3+(self:flag(99) and skillLv(10313,10323) or skillLv(10313,10323)*4)*48);self:defence()*1.5>",,
103135,,,,enemyForce|nodead,"otherProcessExcept(103131,103133,103134)",,,,,<1031116>,<1>,"<(moreE(self:star(),11) and 0.6 or 0)+(self:flagZ3() and 0.2 or 0)>",,<-4000>,,
