变量名,type,desc,icon,title,targetType,targetArg,targetArg2,targetDisplay,levelReq,vipReq,languages,sortWeight,group,rankInGroup,point,awardArgs,goToPanel
默认值,0,"""""","""""","""""",1,,,"""""",1,0,<cn;tw;en;vn;th;kr>,0,0,0,0,{},
任务ID,任务类型,任务描述,任务图标,任务标题,任务目标类型,任务目标参数,任务目标参数2,任务目标显示参数,等级限制,vip限制,语言区域,顺序,任务组,任务组排序,活跃度点数,奖励物品表,前往类型枚举:5位数关卡ID-关卡10000为主线不限关10100为主线第一章20000为困难不限关  gainWay获得途径   shop商店activity活动界面roleLogo头像界面figure个人形象界面gainGold点金界面recharge充值界面gainStamina购买体力friend好友界面cardBag背包界面strengthen还有培养界面handbook图鉴界面任意英文-数字表示其页签
1201,0,1个精灵升至绿色品质,city/task/icon_ycl.png,增强实力,9,2,1,1,1,,,,1200,1,,{gold=3000;5000=3},strengthen-advance
1202,0,3个精灵升至绿色品质,city/task/icon_ycl.png,增强实力,9,2,3,3,1,,,,1200,2,,{gold=3000;5000=3},strengthen-advance
1203,0,6个精灵升至绿色品质,city/task/icon_ycl.png,增强实力,9,2,6,6,1,,,,1200,3,,{gold=3000;5000=3},strengthen-advance
1204,0,1个精灵升至绿+1品质,city/task/icon_ycl.png,增强实力,9,3,1,1,1,,,,1200,4,,{gold=3000;5000=3},strengthen-advance
1205,0,3个精灵升至绿+1品质,city/task/icon_ycl.png,增强实力,9,3,3,3,1,,,,1200,5,,{gold=3000;5000=3},strengthen-advance
1206,0,6个精灵升至绿+1品质,city/task/icon_ycl.png,增强实力,9,3,6,6,1,,,,1200,6,,{gold=3000;5000=3},strengthen-advance
1207,0,1个精灵升至绿+2品质,city/task/icon_ycl.png,增强实力,9,4,1,1,1,,,,1200,7,,{gold=3000;5000=3},strengthen-advance
1208,0,3个精灵升至绿+2品质,city/task/icon_ycl.png,增强实力,9,4,3,3,1,,,,1200,8,,{gold=3000;5000=3},strengthen-advance
1209,0,6个精灵升至绿+2品质,city/task/icon_ycl.png,增强实力,9,4,6,6,1,,,,1200,9,,{gold=3000;5000=3},strengthen-advance
1210,0,1个精灵升至蓝色品质,city/task/icon_ycl.png,增强实力,9,5,1,1,1,,,,1200,10,,{gold=3000;5000=3},strengthen-advance
1211,0,3个精灵升至蓝色品质,city/task/icon_ycl.png,增强实力,9,5,3,3,1,,,,1200,11,,{gold=3000;5000=3},strengthen-advance
1212,0,6个精灵升至蓝色品质,city/task/icon_ycl.png,增强实力,9,5,6,6,1,,,,1200,12,,{gold=3000;5000=3},strengthen-advance
1213,0,1个精灵升至蓝+1品质,city/task/icon_ycl.png,增强实力,9,6,1,1,1,,,,1200,13,,{gold=3000;5000=3},strengthen-advance
1214,0,3个精灵升至蓝+1品质,city/task/icon_ycl.png,增强实力,9,6,3,3,1,,,,1200,14,,{gold=3000;5000=3},strengthen-advance
1215,0,6个精灵升至蓝+1品质,city/task/icon_ycl.png,增强实力,9,6,6,6,1,,,,1200,15,,{gold=3000;5000=3},strengthen-advance
1216,0,1个精灵升至蓝+2品质,city/task/icon_ycl.png,增强实力,9,7,1,1,1,,,,1200,16,,{gold=3000;5000=3},strengthen-advance
1217,0,3个精灵升至蓝+2品质,city/task/icon_ycl.png,增强实力,9,7,3,3,1,,,,1200,17,,{gold=3000;5000=3},strengthen-advance
1218,0,6个精灵升至蓝+2品质,city/task/icon_ycl.png,增强实力,9,7,6,6,1,,,,1200,18,,{gold=3000;5000=3},strengthen-advance
1219,0,1个精灵升至蓝+3品质,city/task/icon_ycl.png,增强实力,9,8,1,1,1,,,,1200,18,,{gold=3000;5000=3},strengthen-advance
1220,0,3个精灵升至蓝+3品质,city/task/icon_ycl.png,增强实力,9,8,3,3,1,,,,1200,19,,{gold=3000;5000=3},strengthen-advance
1221,0,6个精灵升至蓝+3品质,city/task/icon_ycl.png,增强实力,9,8,6,6,1,,,,1200,20,,{gold=3000;5000=3},strengthen-advance
1222,0,1个精灵升至紫色品质,city/task/icon_ycl.png,增强实力,9,9,1,1,1,,,,1200,21,,{gold=3000;5000=3},strengthen-advance
1223,0,3个精灵升至紫色品质,city/task/icon_ycl.png,增强实力,9,9,3,3,1,,,,1200,22,,{gold=3000;5000=3},strengthen-advance
1224,0,6个精灵升至紫色品质,city/task/icon_ycl.png,增强实力,9,9,6,6,1,,,,1200,23,,{gold=3000;5000=3},strengthen-advance
1225,0,1个精灵升至紫+1品质,city/task/icon_ycl.png,增强实力,9,10,1,1,1,,,,1200,24,,{gold=3000;5000=3},strengthen-advance
1226,0,3个精灵升至紫+1品质,city/task/icon_ycl.png,增强实力,9,10,3,3,1,,,,1200,25,,{gold=3000;5000=3},strengthen-advance
1227,0,6个精灵升至紫+1品质,city/task/icon_ycl.png,增强实力,9,10,6,6,1,,,,1200,26,,{gold=3000;5000=3},strengthen-advance
1228,0,1个精灵升至紫+2品质,city/task/icon_ycl.png,增强实力,9,11,1,1,1,,,,1200,27,,{gold=3000;5000=3},strengthen-advance
1229,0,3个精灵升至紫+2品质,city/task/icon_ycl.png,增强实力,9,11,3,3,1,,,,1200,28,,{gold=3000;5000=3},strengthen-advance
1230,0,6个精灵升至紫+2品质,city/task/icon_ycl.png,增强实力,9,11,6,6,1,,,,1200,29,,{gold=3000;5000=3},strengthen-advance
1231,0,1个精灵升至紫+3品质,city/task/icon_ycl.png,增强实力,9,12,1,1,1,,,,1200,30,,{gold=3000;5000=3},strengthen-advance
1232,0,3个精灵升至紫+3品质,city/task/icon_ycl.png,增强实力,9,12,3,3,1,,,,1200,31,,{gold=3000;5000=3},strengthen-advance
1233,0,6个精灵升至紫+3品质,city/task/icon_ycl.png,增强实力,9,12,6,6,1,,,,1200,32,,{gold=3000;5000=3},strengthen-advance
1234,0,1个精灵升至紫+4品质,city/task/icon_ycl.png,增强实力,9,13,1,1,1,,,,1200,33,,{gold=3000;5000=3},strengthen-advance
1235,0,3个精灵升至紫+4品质,city/task/icon_ycl.png,增强实力,9,13,3,3,1,,,,1200,34,,{gold=3000;5000=3},strengthen-advance
1236,0,6个精灵升至紫+4品质,city/task/icon_ycl.png,增强实力,9,13,6,6,1,,,,1200,35,,{gold=3000;5000=3},strengthen-advance
1237,0,1个精灵升至橙色品质,city/task/icon_ycl.png,增强实力,9,14,1,1,1,,,,1200,36,,{gold=3000;5000=3},strengthen-advance
1238,0,3个精灵升至橙色品质,city/task/icon_ycl.png,增强实力,9,14,3,3,1,,,,1200,37,,{gold=3000;5000=3},strengthen-advance
1239,0,6个精灵升至橙色品质,city/task/icon_ycl.png,增强实力,9,14,6,6,1,,,,1200,38,,{gold=3000;5000=3},strengthen-advance
1240,0,1个精灵升至橙+1品质,city/task/icon_ycl.png,增强实力,9,15,1,1,1,,,,1200,39,,{gold=3000;5000=3},strengthen-advance
1241,0,3个精灵升至橙+1品质,city/task/icon_ycl.png,增强实力,9,15,3,3,1,,,,1200,40,,{gold=3000;5000=3},strengthen-advance
1242,0,6个精灵升至橙+1品质,city/task/icon_ycl.png,增强实力,9,15,6,6,1,,,,1200,41,,{gold=3000;5000=3},strengthen-advance
1243,0,1个精灵升至橙+2品质,city/task/icon_ycl.png,增强实力,9,16,1,1,1,,,,1200,42,,{gold=3000;5000=3},strengthen-advance
1244,0,3个精灵升至橙+2品质,city/task/icon_ycl.png,增强实力,9,16,3,3,1,,,,1200,43,,{gold=3000;5000=3},strengthen-advance
1245,0,6个精灵升至橙+2品质,city/task/icon_ycl.png,增强实力,9,16,6,6,1,,,,1200,44,,{gold=3000;5000=3},strengthen-advance
1246,0,1个精灵升至橙+3品质,city/task/icon_ycl.png,增强实力,9,17,1,1,1,,,,1200,45,,{gold=3000;5000=3},strengthen-advance
1247,0,3个精灵升至橙+3品质,city/task/icon_ycl.png,增强实力,9,17,3,3,1,,,,1200,46,,{gold=3000;5000=3},strengthen-advance
1248,0,6个精灵升至橙+3品质,city/task/icon_ycl.png,增强实力,9,17,6,6,1,,,,1200,47,,{gold=3000;5000=3},strengthen-advance
1249,0,1个精灵升至橙+4品质,city/task/icon_ycl.png,增强实力,9,18,1,1,1,,,,1200,48,,{gold=3000;5000=3},strengthen-advance
1250,0,3个精灵升至橙+4品质,city/task/icon_ycl.png,增强实力,9,18,3,3,1,,,,1200,49,,{gold=3000;5000=3},strengthen-advance
1251,0,6个精灵升至橙+4品质,city/task/icon_ycl.png,增强实力,9,18,6,6,1,,,,1200,50,,{gold=3000;5000=3},strengthen-advance
1252,0,1个精灵升至橙+5品质,city/task/icon_ycl.png,增强实力,9,19,1,1,1,,,,1200,51,,{gold=3000;5000=3},strengthen-advance
1253,0,3个精灵升至橙+5品质,city/task/icon_ycl.png,增强实力,9,19,3,3,1,,,,1200,52,,{gold=3000;5000=3},strengthen-advance
1254,0,6个精灵升至橙+5品质,city/task/icon_ycl.png,增强实力,9,19,6,6,1,,,,1200,53,,{gold=3000;5000=3},strengthen-advance
1255,0,1个精灵升至红色品质,city/task/icon_ycl.png,增强实力,9,20,1,1,1,,,,1200,54,,{gold=3000;5000=3},strengthen-advance
1256,0,3个精灵升至红色品质,city/task/icon_ycl.png,增强实力,9,20,3,3,1,,,,1200,55,,{gold=3000;5000=3},strengthen-advance
1257,0,6个精灵升至红色品质,city/task/icon_ycl.png,增强实力,9,20,6,6,1,,,,1200,56,,{gold=3000;5000=3},strengthen-advance
1258,0,1个精灵升至红色+1品质,city/task/icon_ycl.png,增强实力,9,21,1,1,1,,,,1200,57,,{gold=3000;5000=3},strengthen-advance
1259,0,3个精灵升至红色+1品质,city/task/icon_ycl.png,增强实力,9,21,3,3,1,,,,1200,58,,{gold=3000;5000=3},strengthen-advance
1260,0,6个精灵升至红色+1品质,city/task/icon_ycl.png,增强实力,9,21,6,6,1,,,,1200,59,,{gold=3000;5000=3},strengthen-advance
1261,0,1个精灵升至红色+2品质,city/task/icon_ycl.png,增强实力,9,22,1,1,1,,,,1200,60,,{gold=3000;5000=3},strengthen-advance
1262,0,3个精灵升至红色+2品质,city/task/icon_ycl.png,增强实力,9,22,3,3,1,,,,1200,61,,{gold=3000;5000=3},strengthen-advance
1263,0,6个精灵升至红色+2品质,city/task/icon_ycl.png,增强实力,9,22,6,6,1,,,,1200,62,,{gold=3000;5000=3},strengthen-advance
1264,0,1个精灵升至红色+3品质,city/task/icon_ycl.png,增强实力,9,23,1,1,1,,,,1200,63,,{gold=3000;5000=3},strengthen-advance
1265,0,3个精灵升至红色+3品质,city/task/icon_ycl.png,增强实力,9,23,3,3,1,,,,1200,64,,{gold=3000;5000=3},strengthen-advance
1266,0,6个精灵升至红色+3品质,city/task/icon_ycl.png,增强实力,9,23,6,6,1,,,,1200,65,,{gold=3000;5000=3},strengthen-advance
,,,,,,,,,,,,,,,,,
1301,0,获得3个精灵,city/task/icon_ycl.png,宠物达人,76,3,,3,1,,,,1300,1,,{gold=3000;12=10},drawCard
1302,0,获得6个精灵,city/task/icon_ycl.png,宠物达人,76,6,,6,1,,,,1300,2,,{gold=3500;12=10},drawCard
1303,0,获得9个精灵,city/task/icon_ycl.png,宠物达人,76,9,,9,1,,,,1300,3,,{gold=4000;12=10},drawCard
1304,0,获得12个精灵,city/task/icon_ycl.png,宠物达人,76,12,,12,1,,,,1300,4,,{gold=4500;12=10},drawCard
1305,0,获得15个精灵,city/task/icon_ycl.png,宠物达人,76,15,,15,1,,,,1300,5,,{gold=5000;12=10},drawCard
1306,0,获得20个精灵,city/task/icon_ycl.png,宠物达人,76,20,,20,1,,,,1300,6,,{gold=5500;12=10},drawCard
1307,0,获得25个精灵,city/task/icon_ycl.png,宠物达人,76,25,,25,1,,,,1300,7,,{gold=6000;12=10},drawCard
1308,0,获得30个精灵,city/task/icon_ycl.png,宠物达人,76,30,,30,1,,,,1300,8,,{gold=6500;12=10},drawCard
1309,0,获得35个精灵,city/task/icon_ycl.png,宠物达人,76,35,,35,1,,,,1300,9,,{gold=7000;13=10},drawCard
1310,0,获得40个精灵,city/task/icon_ycl.png,宠物达人,76,40,,40,1,,,,1300,10,,{gold=7500;13=10},drawCard
1311,0,获得45个精灵,city/task/icon_ycl.png,宠物达人,76,45,,45,1,,,,1300,11,,{gold=8000;13=10},drawCard
1312,0,获得50个精灵,city/task/icon_ycl.png,宠物达人,76,50,,50,1,,,,1300,12,,{gold=8500;13=10},drawCard
1313,0,获得55个精灵,city/task/icon_ycl.png,宠物达人,76,55,,55,1,,,,1300,13,,{gold=9000;13=10},drawCard
1314,0,获得60个精灵,city/task/icon_ycl.png,宠物达人,76,60,,60,1,,,,1300,14,,{gold=9500;13=10},drawCard
1315,0,获得65个精灵,city/task/icon_ycl.png,宠物达人,76,65,,65,1,,,,1300,15,,{gold=10000;13=10},drawCard
1316,0,获得70个精灵,city/task/icon_ycl.png,宠物达人,76,70,,70,1,,,,1300,16,,{gold=10500;13=10},drawCard
1317,0,获得75个精灵,city/task/icon_ycl.png,宠物达人,76,75,,75,1,,,,1300,17,,{gold=11000;13=10},drawCard
1318,0,获得80个精灵,city/task/icon_ycl.png,宠物达人,76,80,,80,1,,,,1300,18,,{gold=11500;13=10},drawCard
1319,0,获得90个精灵,city/task/icon_ycl.png,宠物达人,76,90,,90,1,,,,1300,19,,{gold=12000;14=10},drawCard
1320,0,获得100个精灵,city/task/icon_ycl.png,宠物达人,76,100,,100,1,,,,1300,20,,{gold=12500;14=10},drawCard
,,,,,,,,,,,,,,,,,
,0,达到VIP等级1,ICON/task/task.png,我是土豪,5,1,,1,1,,,,1400,1,,{gold=50000;12=5},recharge
,0,达到VIP等级2,ICON/task/task.png,我是土豪,5,2,,2,1,,,,1400,2,,{gold=50000;12=5},recharge
,0,达到VIP等级3,ICON/task/task.png,我是土豪,5,3,,3,1,,,,1400,3,,{gold=50000;12=5},recharge
,0,达到VIP等级4,ICON/task/task.png,我是土豪,5,4,,4,1,,,,1400,4,,{gold=50000;12=5},recharge
,0,达到VIP等级5,ICON/task/task.png,我是土豪,5,5,,5,1,,,,1400,5,,{gold=50000;12=5},recharge
,0,达到VIP等级6,ICON/task/task.png,我是土豪,5,6,,6,1,,,,1400,6,,{gold=50000;12=5},recharge
,0,达到VIP等级7,ICON/task/task.png,我是土豪,5,7,,7,1,,,,1400,7,,{gold=50000;12=5},recharge
,0,达到VIP等级8,ICON/task/task.png,我是土豪,5,8,,8,1,,,,1400,8,,{gold=50000;12=5},recharge
,0,达到VIP等级9,ICON/task/task.png,我是土豪,5,9,,9,1,,,,1400,9,,{gold=50000;12=5},recharge
,0,达到VIP等级10,ICON/task/task.png,我是土豪,5,10,,10,1,,,,1400,10,,{gold=50000;12=5},recharge
,0,达到VIP等级11,ICON/task/task.png,我是土豪,5,11,,11,1,,,,1400,11,,{gold=50000;12=5},recharge
,0,达到VIP等级12,ICON/task/task.png,我是土豪,5,12,,12,1,,,,1400,12,,{gold=50000;12=5},recharge
,0,达到VIP等级13,ICON/task/task.png,我是土豪,5,13,,13,1,,,,1400,13,,{gold=50000;12=5},recharge
,0,达到VIP等级14,ICON/task/task.png,我是土豪,5,14,,14,1,,,,1400,14,,{gold=50000;12=5},recharge
,0,达到VIP等级15,ICON/task/task.png,我是土豪,5,15,,15,1,,,,1400,15,,{gold=50000;12=5},recharge
,,,,,,,,,,,,,,,,,
,2,获得1件蓝色装备,ICON/task/task.png,闪亮新装,11,2,1,1,1,,,,1500,1,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得2件蓝色装备,ICON/task/task.png,闪亮新装,11,2,2,2,1,,,,1500,2,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得3件蓝色装备,ICON/task/task.png,闪亮新装,11,2,3,3,1,,,,1500,3,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得4件蓝色装备,ICON/task/task.png,闪亮新装,11,2,4,4,1,,,,1500,4,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得5件蓝色装备,ICON/task/task.png,闪亮新装,11,2,5,5,1,,,,1500,5,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得6件蓝色装备,ICON/task/task.png,闪亮新装,11,2,6,6,1,,,,1500,6,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得7件蓝色装备,ICON/task/task.png,闪亮新装,11,2,7,7,1,,,,1500,7,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得8件蓝色装备,ICON/task/task.png,闪亮新装,11,2,8,8,1,,,,1500,8,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得9件蓝色装备,ICON/task/task.png,闪亮新装,11,2,9,9,1,,,,1500,9,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得10件蓝色装备,ICON/task/task.png,闪亮新装,11,2,10,10,1,,,,1500,10,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得11件蓝色装备,ICON/task/task.png,闪亮新装,11,2,11,11,1,,,,1500,11,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得12件蓝色装备,ICON/task/task.png,闪亮新装,11,2,12,12,1,,,,1500,12,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得13件蓝色装备,ICON/task/task.png,闪亮新装,11,2,13,13,1,,,,1500,13,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得14件蓝色装备,ICON/task/task.png,闪亮新装,11,2,14,14,1,,,,1500,14,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得15件蓝色装备,ICON/task/task.png,闪亮新装,11,2,15,15,1,,,,1500,15,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得16件蓝色装备,ICON/task/task.png,闪亮新装,11,2,16,16,1,,,,1500,16,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得17件蓝色装备,ICON/task/task.png,闪亮新装,11,2,17,17,1,,,,1500,17,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得18件蓝色装备,ICON/task/task.png,闪亮新装,11,2,18,18,1,,,,1500,18,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得19件蓝色装备,ICON/task/task.png,闪亮新装,11,2,19,19,1,,,,1500,19,,{gold=10000;502=3},strengthen-equipStrengthen
,2,获得20件蓝色装备,ICON/task/task.png,闪亮新装,11,2,20,20,1,,,,1500,20,,{gold=10000;502=3},strengthen-equipStrengthen
,,,,,,,,,,,,,,,,,
,2,获得1件紫色装备,ICON/task/task.png,人靠衣装,11,3,1,1,1,,,,1600,1,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得2件紫色装备,ICON/task/task.png,人靠衣装,11,3,2,2,1,,,,1600,2,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得3件紫色装备,ICON/task/task.png,人靠衣装,11,3,3,3,1,,,,1600,3,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得4件紫色装备,ICON/task/task.png,人靠衣装,11,3,4,4,1,,,,1600,4,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得5件紫色装备,ICON/task/task.png,人靠衣装,11,3,5,5,1,,,,1600,5,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得6件紫色装备,ICON/task/task.png,人靠衣装,11,3,6,6,1,,,,1600,6,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得7件紫色装备,ICON/task/task.png,人靠衣装,11,3,7,7,1,,,,1600,7,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得8件紫色装备,ICON/task/task.png,人靠衣装,11,3,8,8,1,,,,1600,8,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得9件紫色装备,ICON/task/task.png,人靠衣装,11,3,9,9,1,,,,1600,9,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得10件紫色装备,ICON/task/task.png,人靠衣装,11,3,10,10,1,,,,1600,10,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得11件紫色装备,ICON/task/task.png,人靠衣装,11,3,11,11,1,,,,1600,11,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得12件紫色装备,ICON/task/task.png,人靠衣装,11,3,12,12,1,,,,1600,12,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得13件紫色装备,ICON/task/task.png,人靠衣装,11,3,13,13,1,,,,1600,13,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得14件紫色装备,ICON/task/task.png,人靠衣装,11,3,14,14,1,,,,1600,14,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得15件紫色装备,ICON/task/task.png,人靠衣装,11,3,15,15,1,,,,1600,15,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得16件紫色装备,ICON/task/task.png,人靠衣装,11,3,16,16,1,,,,1600,16,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得17件紫色装备,ICON/task/task.png,人靠衣装,11,3,17,17,1,,,,1600,17,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得18件紫色装备,ICON/task/task.png,人靠衣装,11,3,18,18,1,,,,1600,18,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得19件紫色装备,ICON/task/task.png,人靠衣装,11,3,19,19,1,,,,1600,19,,{gold=20000;502=6},strengthen-equipStrengthen
,2,获得20件紫色装备,ICON/task/task.png,人靠衣装,11,3,20,20,1,,,,1600,20,,{gold=20000;502=6},strengthen-equipStrengthen
,,,,,,,,,,,,,,,,,
,0,英雄进阶1次,ICON/task/task.png,宝宝要变强,7,1,,1,1,,,,1700,1,,{gold=10000;11=5},strengthen-advance
,0,英雄进阶2次,ICON/task/task.png,宝宝要变强,7,2,,2,1,,,,1700,2,,{gold=10000;11=5},strengthen-advance
,0,英雄进阶3次,ICON/task/task.png,宝宝要变强,7,3,,3,1,,,,1700,3,,{gold=10000;11=5},strengthen-advance
,0,英雄进阶4次,ICON/task/task.png,宝宝要变强,7,4,,4,1,,,,1700,4,,{gold=10000;11=5},strengthen-advance
,0,英雄进阶5次,ICON/task/task.png,宝宝要变强,7,5,,5,1,,,,1700,5,,{gold=10000;11=5},strengthen-advance
,0,英雄进阶6次,ICON/task/task.png,宝宝要变强,7,6,,6,1,,,,1700,6,,{gold=10000;12=5},strengthen-advance
,0,英雄进阶7次,ICON/task/task.png,宝宝要变强,7,7,,7,1,,,,1700,7,,{gold=10000;12=5},strengthen-advance
,0,英雄进阶8次,ICON/task/task.png,宝宝要变强,7,8,,8,1,,,,1700,8,,{gold=10000;12=5},strengthen-advance
,0,英雄进阶9次,ICON/task/task.png,宝宝要变强,7,9,,9,1,,,,1700,9,,{gold=10000;12=5},strengthen-advance
,0,英雄进阶10次,ICON/task/task.png,宝宝要变强,7,10,,10,1,,,,1700,10,,{gold=10000;12=5},strengthen-advance
,0,英雄进阶11次,ICON/task/task.png,宝宝要变强,7,11,,11,1,,,,1700,11,,{gold=10000;gold=5},strengthen-advance
,0,英雄进阶12次,ICON/task/task.png,宝宝要变强,7,12,,12,1,,,,1700,12,,{gold=10000;gold=5},strengthen-advance
,0,英雄进阶13次,ICON/task/task.png,宝宝要变强,7,13,,13,1,,,,1700,13,,{gold=10000;gold=5},strengthen-advance
,0,英雄进阶14次,ICON/task/task.png,宝宝要变强,7,14,,14,1,,,,1700,14,,{gold=10000;gold=5},strengthen-advance
,0,英雄进阶15次,ICON/task/task.png,宝宝要变强,7,15,,15,1,,,,1700,15,,{gold=10000;gold=5},strengthen-advance
,0,英雄进阶16次,ICON/task/task.png,宝宝要变强,7,16,,16,1,,,,1700,16,,{gold=10000;gold=5},strengthen-advance
,0,英雄进阶17次,ICON/task/task.png,宝宝要变强,7,17,,17,1,,,,1700,17,,{gold=10000;gold=5},strengthen-advance
,0,英雄进阶18次,ICON/task/task.png,宝宝要变强,7,18,,18,1,,,,1700,18,,{gold=10000;gold=5},strengthen-advance
,0,英雄进阶19次,ICON/task/task.png,宝宝要变强,7,19,,19,1,,,,1700,19,,{gold=10000;gold=5},strengthen-advance
,0,英雄进阶20次,ICON/task/task.png,宝宝要变强,7,20,,20,1,,,,1700,20,,{gold=10000;gold=5},strengthen-advance
,,,,,,,,,,,,,,,,,
,0,副本星级达到50星,ICON/task/task.png,披荆斩棘,8,50,,50,1,,,,1800,1,,{gold=10000;501=3},strengthen-4
,0,副本星级达到100星,ICON/task/task.png,披荆斩棘,8,100,,100,1,,,,1800,2,,{gold=10000;501=3},strengthen-4
,0,副本星级达到150星,ICON/task/task.png,披荆斩棘,8,150,,150,1,,,,1800,3,,{gold=10000;501=3},strengthen-4
,0,副本星级达到200星,ICON/task/task.png,披荆斩棘,8,200,,200,1,,,,1800,4,,{gold=10000;501=3},strengthen-4
,0,副本星级达到250星,ICON/task/task.png,披荆斩棘,8,250,,250,1,,,,1800,5,,{gold=10000;501=3},strengthen-4
,0,副本星级达到300星,ICON/task/task.png,披荆斩棘,8,300,,300,1,,,,1800,6,,{gold=10000;501=3},strengthen-4
,0,副本星级达到350星,ICON/task/task.png,披荆斩棘,8,350,,350,1,,,,1800,7,,{gold=10000;501=3},strengthen-4
,0,副本星级达到400星,ICON/task/task.png,披荆斩棘,8,400,,400,1,,,,1800,8,,{gold=10000;501=3},strengthen-4
,0,副本星级达到450星,ICON/task/task.png,披荆斩棘,8,450,,450,1,,,,1800,9,,{gold=10000;501=3},strengthen-4
,0,副本星级达到500星,ICON/task/task.png,披荆斩棘,8,500,,500,1,,,,1800,10,,{gold=10000;501=3},strengthen-4
,0,副本星级达到550星,ICON/task/task.png,披荆斩棘,8,550,,550,1,,,,1800,11,,{gold=10000;501=3},strengthen-4
,0,副本星级达到600星,ICON/task/task.png,披荆斩棘,8,600,,600,1,,,,1800,12,,{gold=10000;501=3},strengthen-4
,0,副本星级达到650星,ICON/task/task.png,披荆斩棘,8,650,,650,1,,,,1800,13,,{gold=10000;501=3},strengthen-4
,0,副本星级达到700星,ICON/task/task.png,披荆斩棘,8,700,,700,1,,,,1800,14,,{gold=10000;501=3},strengthen-4
,0,副本星级达到750星,ICON/task/task.png,披荆斩棘,8,750,,750,1,,,,1800,15,,{gold=10000;501=3},strengthen-4
,0,副本星级达到800星,ICON/task/task.png,披荆斩棘,8,800,,800,1,,,,1800,16,,{gold=10000;501=3},strengthen-4
,0,副本星级达到850星,ICON/task/task.png,披荆斩棘,8,850,,850,1,,,,1800,17,,{gold=10000;501=3},strengthen-4
,0,副本星级达到900星,ICON/task/task.png,披荆斩棘,8,900,,900,1,,,,1800,18,,{gold=10000;501=3},strengthen-4
,0,副本星级达到950星,ICON/task/task.png,披荆斩棘,8,950,,950,1,,,,1800,19,,{gold=10000;501=3},strengthen-4
,0,副本星级达到1000星,ICON/task/task.png,披荆斩棘,8,1000,,1000,1,,,,1800,20,,{gold=10000;501=3},strengthen-4
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
5000,1,每日上线领取经验,city/task/icon_social.png,新的征程,15,1,,1,10,,,,5000,1,5,{role_exp=50;5000=6},
5001,1,挑战普通关卡10次,city/task/icon_action.png,好战者,29,10,,10,15,,,,5001,2,10,{role_exp=150;gold=8000},10000
5002,1,挑战任意精英关卡3次,city/task/icon_action.png,精英挑战,30,3,,3,15,,,,5002,3,10,{role_exp=150;gold=8000},20000
5003,1,竞技场战斗3次,city/task/icon_actionup.png,谁敢与我一战,41,3,,3,15,,,,5003,4,10,{role_exp=120;gold=10000},arena
5004,1,通关1次日常副本,city/task/icon_actionup.png,好战者,32,1,,1,18,,,,5005,6,10,{role_exp=60;gold=6000},activityGate
5006,1,升级任意精灵3次,city/task/icon_ycl.png,每天进步一点,36,3,,3,10,,,,5006,7,10,{role_exp=30;gold=6000},strengthen
5007,1,进行一次精灵突破,city/task/icon_ycl.png,又变强啦,35,1,,1,10,,,,5007,8,5,{role_exp=30;gold=6000},strengthen-advance
5008,1,技能升级3次,city/task/icon_ycl.png,在线升级,34,3,,3,10,,,,5008,9,10,{role_exp=30;gold=6000},strengthen-skill
