变量名,attrType1,level,skillID,attrType3,attrNum2,attrType2,attrNum3,attrNum1
12035,9,35,72006,23,4.30%,10,380,4.30%
12036,9,36,72006,23,4.40%,10,392,4.40%
12037,9,37,72006,23,4.60%,10,404,4.60%
12038,9,38,72006,23,4.70%,10,416,4.70%
12039,9,39,72006,23,4.90%,10,428,4.90%
12040,9,40,72006,23,5.00%,10,440,5.00%
12041,9,41,72006,23,5.20%,10,454,5.20%
12042,9,42,72006,23,5.40%,10,468,5.40%
12043,9,43,72006,23,5.60%,10,482,5.60%
12044,9,44,72006,23,5.80%,10,496,5.80%
12045,9,45,72006,23,6.00%,10,510,6.00%
12046,9,46,72006,23,6.20%,10,524,6.20%
12047,9,47,72006,23,6.40%,10,538,6.40%
12048,9,48,72006,23,6.60%,10,552,6.60%
12049,9,49,72006,23,6.80%,10,566,6.80%
12050,9,50,72006,23,7.00%,10,580,7.00%
12051,9,51,72006,23,7.20%,10,594,7.20%
12052,9,52,72006,23,7.40%,10,608,7.40%
12053,9,53,72006,23,7.60%,10,622,7.60%
12054,9,54,72006,23,7.80%,10,636,7.80%
12055,9,55,72006,23,8.00%,10,650,8.00%
12056,9,56,72006,23,8.20%,10,664,8.20%
12057,9,57,72006,23,8.40%,10,678,8.40%
12058,9,58,72006,23,8.60%,10,692,8.60%
12059,9,59,72006,23,8.80%,10,706,8.80%
12060,9,60,72006,23,9.00%,10,720,9.00%
12061,9,61,72006,23,9.30%,10,736,9.30%
12062,9,62,72006,23,9.50%,10,752,9.50%
12063,9,63,72006,23,9.80%,10,768,9.80%
12064,9,64,72006,23,10.00%,10,784,10.00%
12065,9,65,72006,23,10.30%,10,800,10.30%
12066,9,66,72006,23,10.50%,10,816,10.50%
12067,9,67,72006,23,10.80%,10,832,10.80%
12068,9,68,72006,23,11.00%,10,848,11.00%
12069,9,69,72006,23,11.30%,10,864,11.30%
12070,9,70,72006,23,11.50%,10,880,11.50%
12071,9,71,72006,23,11.80%,10,896,11.80%
12072,9,72,72006,23,12.00%,10,912,12.00%
12073,9,73,72006,23,12.30%,10,928,12.30%
12074,9,74,72006,23,12.50%,10,944,12.50%
12075,9,75,72006,23,12.80%,10,960,12.80%
12076,9,76,72006,23,13.00%,10,976,13.00%
12077,9,77,72006,23,13.30%,10,992,13.30%
12078,9,78,72006,23,13.50%,10,1008,13.50%
12079,9,79,72006,23,13.80%,10,1024,13.80%
12080,9,80,72006,23,14.00%,10,1040,14.00%
12081,9,81,72006,23,14.30%,10,1058,14.30%
12082,9,82,72006,23,14.60%,10,1076,14.60%
12083,9,83,72006,23,14.90%,10,1094,14.90%
12084,9,84,72006,23,15.20%,10,1112,15.20%
12085,9,85,72006,23,15.50%,10,1130,15.50%
12086,9,86,72006,23,15.80%,10,1148,15.80%
12087,9,87,72006,23,16.10%,10,1166,16.10%
12088,9,88,72006,23,16.40%,10,1184,16.40%
12089,9,89,72006,23,16.70%,10,1202,16.70%
12090,9,90,72006,23,17.00%,10,1220,17.00%
12091,9,91,72006,23,17.30%,10,1238,17.30%
12092,9,92,72006,23,17.60%,10,1256,17.60%
12093,9,93,72006,23,17.90%,10,1274,17.90%
12094,9,94,72006,23,18.20%,10,1292,18.20%
12095,9,95,72006,23,18.50%,10,1310,18.50%
12096,9,96,72006,23,18.80%,10,1328,18.80%
12097,9,97,72006,23,19.10%,10,1346,19.10%
12098,9,98,72006,23,19.40%,10,1364,19.40%
12099,9,99,72006,23,19.70%,10,1382,19.70%
12100,9,100,72006,23,20.00%,10,1400,20.00%
14001,7,1,73001,18,0.10%,8,10,0.10%
14002,7,2,73001,18,0.20%,8,20,0.20%
14003,7,3,73001,18,0.30%,8,30,0.30%
14004,7,4,73001,18,0.40%,8,40,0.40%
14005,7,5,73001,18,0.50%,8,50,0.50%
14006,7,6,73001,18,0.60%,8,60,0.60%
14007,7,7,73001,18,0.70%,8,70,0.70%
14008,7,8,73001,18,0.80%,8,80,0.80%
14009,7,9,73001,18,0.90%,8,90,0.90%
14010,7,10,73001,18,1.00%,8,100,1.00%
14011,7,11,73001,18,1.10%,8,110,1.10%
14012,7,12,73001,18,1.20%,8,120,1.20%
14013,7,13,73001,18,1.30%,8,130,1.30%
14014,7,14,73001,18,1.40%,8,140,1.40%
14015,7,15,73001,18,1.50%,8,150,1.50%
14016,7,16,73001,18,1.60%,8,160,1.60%
14017,7,17,73001,18,1.70%,8,170,1.70%
14018,7,18,73001,18,1.80%,8,180,1.80%
14019,7,19,73001,18,1.90%,8,190,1.90%
14020,7,20,73001,18,2.00%,8,200,2.00%
14021,7,21,73001,18,2.20%,8,212,2.20%
14022,7,22,73001,18,2.30%,8,224,2.30%
14023,7,23,73001,18,2.50%,8,236,2.50%
14024,7,24,73001,18,2.60%,8,248,2.60%
14025,7,25,73001,18,2.80%,8,260,2.80%
14026,7,26,73001,18,2.90%,8,272,2.90%
14027,7,27,73001,18,3.10%,8,284,3.10%
14028,7,28,73001,18,3.20%,8,296,3.20%
14029,7,29,73001,18,3.40%,8,308,3.40%
14030,7,30,73001,18,3.50%,8,320,3.50%
14031,7,31,73001,18,3.70%,8,332,3.70%
14032,7,32,73001,18,3.80%,8,344,3.80%
14033,7,33,73001,18,4.00%,8,356,4.00%
14034,7,34,73001,18,4.10%,8,368,4.10%
14035,7,35,73001,18,4.30%,8,380,4.30%
14036,7,36,73001,18,4.40%,8,392,4.40%
14037,7,37,73001,18,4.60%,8,404,4.60%
14038,7,38,73001,18,4.70%,8,416,4.70%
14039,7,39,73001,18,4.90%,8,428,4.90%
14040,7,40,73001,18,5.00%,8,440,5.00%
14041,7,41,73001,18,5.20%,8,454,5.20%
14042,7,42,73001,18,5.40%,8,468,5.40%
14043,7,43,73001,18,5.60%,8,482,5.60%
14044,7,44,73001,18,5.80%,8,496,5.80%
14045,7,45,73001,18,6.00%,8,510,6.00%
14046,7,46,73001,18,6.20%,8,524,6.20%
14047,7,47,73001,18,6.40%,8,538,6.40%
14048,7,48,73001,18,6.60%,8,552,6.60%
14049,7,49,73001,18,6.80%,8,566,6.80%
14050,7,50,73001,18,7.00%,8,580,7.00%
14051,7,51,73001,18,7.20%,8,594,7.20%
14052,7,52,73001,18,7.40%,8,608,7.40%
14053,7,53,73001,18,7.60%,8,622,7.60%
14054,7,54,73001,18,7.80%,8,636,7.80%
14055,7,55,73001,18,8.00%,8,650,8.00%
14056,7,56,73001,18,8.20%,8,664,8.20%
14057,7,57,73001,18,8.40%,8,678,8.40%
14058,7,58,73001,18,8.60%,8,692,8.60%
14059,7,59,73001,18,8.80%,8,706,8.80%
14060,7,60,73001,18,9.00%,8,720,9.00%
14061,7,61,73001,18,9.30%,8,736,9.30%
14062,7,62,73001,18,9.50%,8,752,9.50%
14063,7,63,73001,18,9.80%,8,768,9.80%
14064,7,64,73001,18,10.00%,8,784,10.00%
14065,7,65,73001,18,10.30%,8,800,10.30%
14066,7,66,73001,18,10.50%,8,816,10.50%
14067,7,67,73001,18,10.80%,8,832,10.80%
14068,7,68,73001,18,11.00%,8,848,11.00%
14069,7,69,73001,18,11.30%,8,864,11.30%
14070,7,70,73001,18,11.50%,8,880,11.50%
14071,7,71,73001,18,11.80%,8,896,11.80%
14072,7,72,73001,18,12.00%,8,912,12.00%
14073,7,73,73001,18,12.30%,8,928,12.30%
14074,7,74,73001,18,12.50%,8,944,12.50%
14075,7,75,73001,18,12.80%,8,960,12.80%
14076,7,76,73001,18,13.00%,8,976,13.00%
14077,7,77,73001,18,13.30%,8,992,13.30%
14078,7,78,73001,18,13.50%,8,1008,13.50%
14079,7,79,73001,18,13.80%,8,1024,13.80%
14080,7,80,73001,18,14.00%,8,1040,14.00%
14081,7,81,73001,18,14.30%,8,1058,14.30%
14082,7,82,73001,18,14.60%,8,1076,14.60%
14083,7,83,73001,18,14.90%,8,1094,14.90%
14084,7,84,73001,18,15.20%,8,1112,15.20%
14085,7,85,73001,18,15.50%,8,1130,15.50%
14086,7,86,73001,18,15.80%,8,1148,15.80%
14087,7,87,73001,18,16.10%,8,1166,16.10%
14088,7,88,73001,18,16.40%,8,1184,16.40%
14089,7,89,73001,18,16.70%,8,1202,16.70%
14090,7,90,73001,18,17.00%,8,1220,17.00%
14091,7,91,73001,18,17.30%,8,1238,17.30%
14092,7,92,73001,18,17.60%,8,1256,17.60%
14093,7,93,73001,18,17.90%,8,1274,17.90%
14094,7,94,73001,18,18.20%,8,1292,18.20%
14095,7,95,73001,18,18.50%,8,1310,18.50%
14096,7,96,73001,18,18.80%,8,1328,18.80%
14097,7,97,73001,18,19.10%,8,1346,19.10%
14098,7,98,73001,18,19.40%,8,1364,19.40%
14099,7,99,73001,18,19.70%,8,1382,19.70%
14100,7,100,73001,18,20.00%,8,1400,20.00%
15001,1,1,73002,,10,17,,0.10%
15002,1,2,73002,,20,17,,0.20%
15003,1,3,73002,,30,17,,0.30%
15004,1,4,73002,,40,17,,0.40%
15005,1,5,73002,,50,17,,0.50%
15006,1,6,73002,,60,17,,0.60%
15007,1,7,73002,,70,17,,0.70%
15008,1,8,73002,,80,17,,0.80%
15009,1,9,73002,,90,17,,0.90%
15010,1,10,73002,,100,17,,1.00%
15011,1,11,73002,,110,17,,1.10%
15012,1,12,73002,,120,17,,1.20%
15013,1,13,73002,,130,17,,1.30%
15014,1,14,73002,,140,17,,1.40%
15015,1,15,73002,,150,17,,1.50%
15016,1,16,73002,,160,17,,1.60%
15017,1,17,73002,,170,17,,1.70%
15018,1,18,73002,,180,17,,1.80%
15019,1,19,73002,,190,17,,1.90%
15020,1,20,73002,,200,17,,2.00%
15021,1,21,73002,,212,17,,2.20%
15022,1,22,73002,,224,17,,2.30%
15023,1,23,73002,,236,17,,2.50%
15024,1,24,73002,,248,17,,2.60%
15025,1,25,73002,,260,17,,2.80%
15026,1,26,73002,,272,17,,2.90%
15027,1,27,73002,,284,17,,3.10%
15028,1,28,73002,,296,17,,3.20%
15029,1,29,73002,,308,17,,3.40%
15030,1,30,73002,,320,17,,3.50%
15031,1,31,73002,,332,17,,3.70%
15032,1,32,73002,,344,17,,3.80%
15033,1,33,73002,,356,17,,4.00%
15034,1,34,73002,,368,17,,4.10%
15035,1,35,73002,,380,17,,4.30%
15036,1,36,73002,,392,17,,4.40%
15037,1,37,73002,,404,17,,4.60%
15038,1,38,73002,,416,17,,4.70%
15039,1,39,73002,,428,17,,4.90%
15040,1,40,73002,,440,17,,5.00%
15041,1,41,73002,,454,17,,5.20%
15042,1,42,73002,,468,17,,5.40%
15043,1,43,73002,,482,17,,5.60%
15044,1,44,73002,,496,17,,5.80%
15045,1,45,73002,,510,17,,6.00%
15046,1,46,73002,,524,17,,6.20%
15047,1,47,73002,,538,17,,6.40%
15048,1,48,73002,,552,17,,6.60%
15049,1,49,73002,,566,17,,6.80%
15050,1,50,73002,,580,17,,7.00%
15051,1,51,73002,,594,17,,7.20%
15052,1,52,73002,,608,17,,7.40%
15053,1,53,73002,,622,17,,7.60%
15054,1,54,73002,,636,17,,7.80%
15055,1,55,73002,,650,17,,8.00%
15056,1,56,73002,,664,17,,8.20%
15057,1,57,73002,,678,17,,8.40%
15058,1,58,73002,,692,17,,8.60%
15059,1,59,73002,,706,17,,8.80%
15060,1,60,73002,,720,17,,9.00%
15061,1,61,73002,,736,17,,9.30%
15062,1,62,73002,,752,17,,9.50%
15063,1,63,73002,,768,17,,9.80%
15064,1,64,73002,,784,17,,10.00%
15065,1,65,73002,,800,17,,10.30%
15066,1,66,73002,,816,17,,10.50%
15067,1,67,73002,,832,17,,10.80%
15068,1,68,73002,,848,17,,11.00%
15069,1,69,73002,,864,17,,11.30%
15070,1,70,73002,,880,17,,11.50%
15071,1,71,73002,,896,17,,11.80%
15072,1,72,73002,,912,17,,12.00%
15073,1,73,73002,,928,17,,12.30%
15074,1,74,73002,,944,17,,12.50%
15075,1,75,73002,,960,17,,12.80%
15076,1,76,73002,,976,17,,13.00%
15077,1,77,73002,,992,17,,13.30%
15078,1,78,73002,,1008,17,,13.50%
15079,1,79,73002,,1024,17,,13.80%
15080,1,80,73002,,1040,17,,14.00%
15081,1,81,73002,,1058,17,,14.30%
15082,1,82,73002,,1076,17,,14.60%
15083,1,83,73002,,1094,17,,14.90%
15084,1,84,73002,,1112,17,,15.20%
15085,1,85,73002,,1130,17,,15.50%
15086,1,86,73002,,1148,17,,15.80%
15087,1,87,73002,,1166,17,,16.10%
15088,1,88,73002,,1184,17,,16.40%
15089,1,89,73002,,1202,17,,16.70%
15090,1,90,73002,,1220,17,,17.00%
15091,1,91,73002,,1238,17,,17.30%
15092,1,92,73002,,1256,17,,17.60%
15093,1,93,73002,,1274,17,,17.90%
15094,1,94,73002,,1292,17,,18.20%
15095,1,95,73002,,1310,17,,18.50%
15096,1,96,73002,,1328,17,,18.80%
15097,1,97,73002,,1346,17,,19.10%
15098,1,98,73002,,1364,17,,19.40%
15099,1,99,73002,,1382,17,,19.70%
15100,1,100,73002,,1400,17,,20.00%
16001,7,1,73003,14,0.10%,8,10,0.10%
16002,7,2,73003,14,0.20%,8,20,0.20%
16003,7,3,73003,14,0.30%,8,30,0.30%
16004,7,4,73003,14,0.40%,8,40,0.40%
16005,7,5,73003,14,0.50%,8,50,0.50%
16006,7,6,73003,14,0.60%,8,60,0.60%
16007,7,7,73003,14,0.70%,8,70,0.70%
16008,7,8,73003,14,0.80%,8,80,0.80%
16009,7,9,73003,14,0.90%,8,90,0.90%
16010,7,10,73003,14,1.00%,8,100,1.00%
16011,7,11,73003,14,1.10%,8,110,1.10%
16012,7,12,73003,14,1.20%,8,120,1.20%
16013,7,13,73003,14,1.30%,8,130,1.30%
16014,7,14,73003,14,1.40%,8,140,1.40%
16015,7,15,73003,14,1.50%,8,150,1.50%
16016,7,16,73003,14,1.60%,8,160,1.60%
16017,7,17,73003,14,1.70%,8,170,1.70%
16018,7,18,73003,14,1.80%,8,180,1.80%
16019,7,19,73003,14,1.90%,8,190,1.90%
16020,7,20,73003,14,2.00%,8,200,2.00%
16021,7,21,73003,14,2.20%,8,212,2.20%
16022,7,22,73003,14,2.30%,8,224,2.30%
16023,7,23,73003,14,2.50%,8,236,2.50%
16024,7,24,73003,14,2.60%,8,248,2.60%
16025,7,25,73003,14,2.80%,8,260,2.80%
16026,7,26,73003,14,2.90%,8,272,2.90%
16027,7,27,73003,14,3.10%,8,284,3.10%
16028,7,28,73003,14,3.20%,8,296,3.20%
16029,7,29,73003,14,3.40%,8,308,3.40%
16030,7,30,73003,14,3.50%,8,320,3.50%
16031,7,31,73003,14,3.70%,8,332,3.70%
16032,7,32,73003,14,3.80%,8,344,3.80%
16033,7,33,73003,14,4.00%,8,356,4.00%
16034,7,34,73003,14,4.10%,8,368,4.10%
16035,7,35,73003,14,4.30%,8,380,4.30%
16036,7,36,73003,14,4.40%,8,392,4.40%
16037,7,37,73003,14,4.60%,8,404,4.60%
16038,7,38,73003,14,4.70%,8,416,4.70%
16039,7,39,73003,14,4.90%,8,428,4.90%
16040,7,40,73003,14,5.00%,8,440,5.00%
16041,7,41,73003,14,5.20%,8,454,5.20%
16042,7,42,73003,14,5.40%,8,468,5.40%
16043,7,43,73003,14,5.60%,8,482,5.60%
16044,7,44,73003,14,5.80%,8,496,5.80%
16045,7,45,73003,14,6.00%,8,510,6.00%
16046,7,46,73003,14,6.20%,8,524,6.20%
16047,7,47,73003,14,6.40%,8,538,6.40%
16048,7,48,73003,14,6.60%,8,552,6.60%
16049,7,49,73003,14,6.80%,8,566,6.80%
16050,7,50,73003,14,7.00%,8,580,7.00%
16051,7,51,73003,14,7.20%,8,594,7.20%
16052,7,52,73003,14,7.40%,8,608,7.40%
16053,7,53,73003,14,7.60%,8,622,7.60%
16054,7,54,73003,14,7.80%,8,636,7.80%
16055,7,55,73003,14,8.00%,8,650,8.00%
16056,7,56,73003,14,8.20%,8,664,8.20%
16057,7,57,73003,14,8.40%,8,678,8.40%
16058,7,58,73003,14,8.60%,8,692,8.60%
16059,7,59,73003,14,8.80%,8,706,8.80%
16060,7,60,73003,14,9.00%,8,720,9.00%
16061,7,61,73003,14,9.30%,8,736,9.30%
16062,7,62,73003,14,9.50%,8,752,9.50%
16063,7,63,73003,14,9.80%,8,768,9.80%
16064,7,64,73003,14,10.00%,8,784,10.00%
16065,7,65,73003,14,10.30%,8,800,10.30%
16066,7,66,73003,14,10.50%,8,816,10.50%
16067,7,67,73003,14,10.80%,8,832,10.80%
16068,7,68,73003,14,11.00%,8,848,11.00%
16069,7,69,73003,14,11.30%,8,864,11.30%
16070,7,70,73003,14,11.50%,8,880,11.50%
16071,7,71,73003,14,11.80%,8,896,11.80%
16072,7,72,73003,14,12.00%,8,912,12.00%
16073,7,73,73003,14,12.30%,8,928,12.30%
16074,7,74,73003,14,12.50%,8,944,12.50%
16075,7,75,73003,14,12.80%,8,960,12.80%
16076,7,76,73003,14,13.00%,8,976,13.00%
16077,7,77,73003,14,13.30%,8,992,13.30%
16078,7,78,73003,14,13.50%,8,1008,13.50%
16079,7,79,73003,14,13.80%,8,1024,13.80%
16080,7,80,73003,14,14.00%,8,1040,14.00%
16081,7,81,73003,14,14.30%,8,1058,14.30%
16082,7,82,73003,14,14.60%,8,1076,14.60%
16083,7,83,73003,14,14.90%,8,1094,14.90%
16084,7,84,73003,14,15.20%,8,1112,15.20%
16085,7,85,73003,14,15.50%,8,1130,15.50%
16086,7,86,73003,14,15.80%,8,1148,15.80%
16087,7,87,73003,14,16.10%,8,1166,16.10%
16088,7,88,73003,14,16.40%,8,1184,16.40%
16089,7,89,73003,14,16.70%,8,1202,16.70%
16090,7,90,73003,14,17.00%,8,1220,17.00%
16091,7,91,73003,14,17.30%,8,1238,17.30%
16092,7,92,73003,14,17.60%,8,1256,17.60%
16093,7,93,73003,14,17.90%,8,1274,17.90%
16094,7,94,73003,14,18.20%,8,1292,18.20%
16095,7,95,73003,14,18.50%,8,1310,18.50%
16096,7,96,73003,14,18.80%,8,1328,18.80%
16097,7,97,73003,14,19.10%,8,1346,19.10%
16098,7,98,73003,14,19.40%,8,1364,19.40%
16099,7,99,73003,14,19.70%,8,1382,19.70%
16100,7,100,73003,14,20.00%,8,1400,20.00%
17001,1,1,73004,,10,16,,0.10%
17002,1,2,73004,,20,16,,0.20%
17003,1,3,73004,,30,16,,0.30%
17004,1,4,73004,,40,16,,0.40%
17005,1,5,73004,,50,16,,0.50%
17006,1,6,73004,,60,16,,0.60%
17007,1,7,73004,,70,16,,0.70%
17008,1,8,73004,,80,16,,0.80%
17009,1,9,73004,,90,16,,0.90%
17010,1,10,73004,,100,16,,1.00%
17011,1,11,73004,,110,16,,1.10%
17012,1,12,73004,,120,16,,1.20%
17013,1,13,73004,,130,16,,1.30%
17014,1,14,73004,,140,16,,1.40%
17015,1,15,73004,,150,16,,1.50%
17016,1,16,73004,,160,16,,1.60%
17017,1,17,73004,,170,16,,1.70%
17018,1,18,73004,,180,16,,1.80%
17019,1,19,73004,,190,16,,1.90%
17020,1,20,73004,,200,16,,2.00%
17021,1,21,73004,,212,16,,2.20%
17022,1,22,73004,,224,16,,2.30%
17023,1,23,73004,,236,16,,2.50%
17024,1,24,73004,,248,16,,2.60%
17025,1,25,73004,,260,16,,2.80%
17026,1,26,73004,,272,16,,2.90%
17027,1,27,73004,,284,16,,3.10%
17028,1,28,73004,,296,16,,3.20%
17029,1,29,73004,,308,16,,3.40%
17030,1,30,73004,,320,16,,3.50%
17031,1,31,73004,,332,16,,3.70%
17032,1,32,73004,,344,16,,3.80%
17033,1,33,73004,,356,16,,4.00%
17034,1,34,73004,,368,16,,4.10%
17035,1,35,73004,,380,16,,4.30%
17036,1,36,73004,,392,16,,4.40%
17037,1,37,73004,,404,16,,4.60%
17038,1,38,73004,,416,16,,4.70%
17039,1,39,73004,,428,16,,4.90%
17040,1,40,73004,,440,16,,5.00%
17041,1,41,73004,,454,16,,5.20%
17042,1,42,73004,,468,16,,5.40%
17043,1,43,73004,,482,16,,5.60%
17044,1,44,73004,,496,16,,5.80%
17045,1,45,73004,,510,16,,6.00%
17046,1,46,73004,,524,16,,6.20%
17047,1,47,73004,,538,16,,6.40%
17048,1,48,73004,,552,16,,6.60%
17049,1,49,73004,,566,16,,6.80%
17050,1,50,73004,,580,16,,7.00%
17051,1,51,73004,,594,16,,7.20%
17052,1,52,73004,,608,16,,7.40%
17053,1,53,73004,,622,16,,7.60%
17054,1,54,73004,,636,16,,7.80%
17055,1,55,73004,,650,16,,8.00%
17056,1,56,73004,,664,16,,8.20%
17057,1,57,73004,,678,16,,8.40%
17058,1,58,73004,,692,16,,8.60%
17059,1,59,73004,,706,16,,8.80%
17060,1,60,73004,,720,16,,9.00%
17061,1,61,73004,,736,16,,9.30%
17062,1,62,73004,,752,16,,9.50%
17063,1,63,73004,,768,16,,9.80%
17064,1,64,73004,,784,16,,10.00%
17065,1,65,73004,,800,16,,10.30%
17066,1,66,73004,,816,16,,10.50%
17067,1,67,73004,,832,16,,10.80%
17068,1,68,73004,,848,16,,11.00%
17069,1,69,73004,,864,16,,11.30%
17070,1,70,73004,,880,16,,11.50%
17071,1,71,73004,,896,16,,11.80%
17072,1,72,73004,,912,16,,12.00%
17073,1,73,73004,,928,16,,12.30%
17074,1,74,73004,,944,16,,12.50%
17075,1,75,73004,,960,16,,12.80%
17076,1,76,73004,,976,16,,13.00%
17077,1,77,73004,,992,16,,13.30%
17078,1,78,73004,,1008,16,,13.50%
17079,1,79,73004,,1024,16,,13.80%
17080,1,80,73004,,1040,16,,14.00%
17081,1,81,73004,,1058,16,,14.30%
17082,1,82,73004,,1076,16,,14.60%
17083,1,83,73004,,1094,16,,14.90%
17084,1,84,73004,,1112,16,,15.20%
17085,1,85,73004,,1130,16,,15.50%
17086,1,86,73004,,1148,16,,15.80%
17087,1,87,73004,,1166,16,,16.10%
17088,1,88,73004,,1184,16,,16.40%
17089,1,89,73004,,1202,16,,16.70%
17090,1,90,73004,,1220,16,,17.00%
17091,1,91,73004,,1238,16,,17.30%
17092,1,92,73004,,1256,16,,17.60%
17093,1,93,73004,,1274,16,,17.90%
17094,1,94,73004,,1292,16,,18.20%
17095,1,95,73004,,1310,16,,18.50%
17096,1,96,73004,,1328,16,,18.80%
17097,1,97,73004,,1346,16,,19.10%
17098,1,98,73004,,1364,16,,19.40%
17099,1,99,73004,,1382,16,,19.70%
17100,1,100,73004,,1400,16,,20.00%
18001,9,1,73005,22,0.10%,10,10,0.10%
18002,9,2,73005,22,0.20%,10,20,0.20%
18003,9,3,73005,22,0.30%,10,30,0.30%
18004,9,4,73005,22,0.40%,10,40,0.40%
18005,9,5,73005,22,0.50%,10,50,0.50%
18006,9,6,73005,22,0.60%,10,60,0.60%
18007,9,7,73005,22,0.70%,10,70,0.70%
18008,9,8,73005,22,0.80%,10,80,0.80%
18009,9,9,73005,22,0.90%,10,90,0.90%
18010,9,10,73005,22,1.00%,10,100,1.00%
18011,9,11,73005,22,1.10%,10,110,1.10%
18012,9,12,73005,22,1.20%,10,120,1.20%
18013,9,13,73005,22,1.30%,10,130,1.30%
18014,9,14,73005,22,1.40%,10,140,1.40%
18015,9,15,73005,22,1.50%,10,150,1.50%
18016,9,16,73005,22,1.60%,10,160,1.60%
18017,9,17,73005,22,1.70%,10,170,1.70%
18018,9,18,73005,22,1.80%,10,180,1.80%
18019,9,19,73005,22,1.90%,10,190,1.90%
18020,9,20,73005,22,2.00%,10,200,2.00%
18021,9,21,73005,22,2.20%,10,212,2.20%
18022,9,22,73005,22,2.30%,10,224,2.30%
18023,9,23,73005,22,2.50%,10,236,2.50%
18024,9,24,73005,22,2.60%,10,248,2.60%
18025,9,25,73005,22,2.80%,10,260,2.80%
18026,9,26,73005,22,2.90%,10,272,2.90%
18027,9,27,73005,22,3.10%,10,284,3.10%
18028,9,28,73005,22,3.20%,10,296,3.20%
18029,9,29,73005,22,3.40%,10,308,3.40%
18030,9,30,73005,22,3.50%,10,320,3.50%
18031,9,31,73005,22,3.70%,10,332,3.70%
18032,9,32,73005,22,3.80%,10,344,3.80%
18033,9,33,73005,22,4.00%,10,356,4.00%
18034,9,34,73005,22,4.10%,10,368,4.10%
18035,9,35,73005,22,4.30%,10,380,4.30%
18036,9,36,73005,22,4.40%,10,392,4.40%
18037,9,37,73005,22,4.60%,10,404,4.60%
18038,9,38,73005,22,4.70%,10,416,4.70%
18039,9,39,73005,22,4.90%,10,428,4.90%
18040,9,40,73005,22,5.00%,10,440,5.00%
18041,9,41,73005,22,5.20%,10,454,5.20%
18042,9,42,73005,22,5.40%,10,468,5.40%
18043,9,43,73005,22,5.60%,10,482,5.60%
18044,9,44,73005,22,5.80%,10,496,5.80%
18045,9,45,73005,22,6.00%,10,510,6.00%
18046,9,46,73005,22,6.20%,10,524,6.20%
18047,9,47,73005,22,6.40%,10,538,6.40%
18048,9,48,73005,22,6.60%,10,552,6.60%
18049,9,49,73005,22,6.80%,10,566,6.80%
18050,9,50,73005,22,7.00%,10,580,7.00%
18051,9,51,73005,22,7.20%,10,594,7.20%
18052,9,52,73005,22,7.40%,10,608,7.40%
18053,9,53,73005,22,7.60%,10,622,7.60%
18054,9,54,73005,22,7.80%,10,636,7.80%
18055,9,55,73005,22,8.00%,10,650,8.00%
18056,9,56,73005,22,8.20%,10,664,8.20%
18057,9,57,73005,22,8.40%,10,678,8.40%
18058,9,58,73005,22,8.60%,10,692,8.60%
18059,9,59,73005,22,8.80%,10,706,8.80%
18060,9,60,73005,22,9.00%,10,720,9.00%
18061,9,61,73005,22,9.30%,10,736,9.30%
18062,9,62,73005,22,9.50%,10,752,9.50%
18063,9,63,73005,22,9.80%,10,768,9.80%
18064,9,64,73005,22,10.00%,10,784,10.00%
18065,9,65,73005,22,10.30%,10,800,10.30%
18066,9,66,73005,22,10.50%,10,816,10.50%
18067,9,67,73005,22,10.80%,10,832,10.80%
18068,9,68,73005,22,11.00%,10,848,11.00%
18069,9,69,73005,22,11.30%,10,864,11.30%
18070,9,70,73005,22,11.50%,10,880,11.50%
18071,9,71,73005,22,11.80%,10,896,11.80%
18072,9,72,73005,22,12.00%,10,912,12.00%
18073,9,73,73005,22,12.30%,10,928,12.30%
18074,9,74,73005,22,12.50%,10,944,12.50%
18075,9,75,73005,22,12.80%,10,960,12.80%
18076,9,76,73005,22,13.00%,10,976,13.00%
18077,9,77,73005,22,13.30%,10,992,13.30%
18078,9,78,73005,22,13.50%,10,1008,13.50%
18079,9,79,73005,22,13.80%,10,1024,13.80%
18080,9,80,73005,22,14.00%,10,1040,14.00%
18081,9,81,73005,22,14.30%,10,1058,14.30%
18082,9,82,73005,22,14.60%,10,1076,14.60%
18083,9,83,73005,22,14.90%,10,1094,14.90%
18084,9,84,73005,22,15.20%,10,1112,15.20%
18085,9,85,73005,22,15.50%,10,1130,15.50%
18086,9,86,73005,22,15.80%,10,1148,15.80%
18087,9,87,73005,22,16.10%,10,1166,16.10%
18088,9,88,73005,22,16.40%,10,1184,16.40%
18089,9,89,73005,22,16.70%,10,1202,16.70%
18090,9,90,73005,22,17.00%,10,1220,17.00%
18091,9,91,73005,22,17.30%,10,1238,17.30%
18092,9,92,73005,22,17.60%,10,1256,17.60%
18093,9,93,73005,22,17.90%,10,1274,17.90%
18094,9,94,73005,22,18.20%,10,1292,18.20%
18095,9,95,73005,22,18.50%,10,1310,18.50%
18096,9,96,73005,22,18.80%,10,1328,18.80%
18097,9,97,73005,22,19.10%,10,1346,19.10%
18098,9,98,73005,22,19.40%,10,1364,19.40%
18099,9,99,73005,22,19.70%,10,1382,19.70%
18100,9,100,73005,22,20.00%,10,1400,20.00%
19001,9,1,73006,23,0.10%,10,10,0.10%
19002,9,2,73006,23,0.20%,10,20,0.20%
19003,9,3,73006,23,0.30%,10,30,0.30%
